,y,lag1,window258,expanding,sin5_1,cos5_1,sin5_2,cos5_2,sin5_3,cos5_3,sin5_4,cos5_4,sin5_5,cos5_5,sin5_6,cos5_6,sin5_7,cos5_7,sin5_8,cos5_8,sin5_9,cos5_9,sin5_10,cos5_10,sin258_1,cos258_1,sin258_2,cos258_2,sin258_3,cos258_3,sin258_4,cos258_4,sin258_5,cos258_5,sin258_6,cos258_6,sin258_7,cos258_7,sin258_8,cos258_8,sin258_9,cos258_9,sin258_10,cos258_10,sin5_1,cos5_1,sin5_2,cos5_2,sin5_3,cos5_3,sin5_4,cos5_4,sin5_5,cos5_5,sin5_6,cos5_6,sin5_7,cos5_7,sin5_8,cos5_8,sin5_9,cos5_9,sin5_10,cos5_10,sin258_1,cos258_1,sin258_2,cos258_2,sin258_3,cos258_3,sin258_4,cos258_4,sin258_5,cos258_5,sin258_6,cos258_6,sin258_7,cos258_7,sin258_8,cos258_8,sin258_9,cos258_9,sin258_10,cos258_10,sin5_1,cos5_1,sin5_2,cos5_2,sin5_3,cos5_3,sin5_4,cos5_4,sin5_5,cos5_5,sin5_6,cos5_6,sin5_7,cos5_7,sin5_8,cos5_8,sin5_9,cos5_9,sin5_10,cos5_10,sin258_1,cos258_1,sin258_2,cos258_2,sin258_3,cos258_3,sin258_4,cos258_4,sin258_5,cos258_5,sin258_6,cos258_6,sin258_7,cos258_7,sin258_8,cos258_8,sin258_9,cos258_9,sin258_10,cos258_10
468,762.0,175.0,520.8720930232558,496.2435897435897,-0.5877852522924776,-0.8090169943749442,0.951056516295157,0.30901699437493696,-0.9510565162951836,0.30901699437485497,0.5877852522924554,-0.8090169943749603,-8.620523096978826e-14,1.0,-0.5877852522923158,-0.8090169943750617,0.95105651629506,0.3090169943752352,-0.95105651629514,0.30901699437498925,0.587785252292893,-0.8090169943746424,-1.724104619395765e-13,1.0,-0.9203461835691598,0.3911047204901553,-0.7199034737579948,-0.694074195220635,0.3572308898011365,-0.9340161087325466,0.9993328483702395,-0.0365220230576559,0.4244566988758134,0.9054482374931474,-0.6673188112222453,0.7447721827437765,-0.9464397731576094,-0.32288040477144603,-0.07299531466090167,-0.9973322836635521,0.8893421488825178,-0.45724232330464054,0.7686471397785296,0.6396730215588942,-0.5877852522924776,-0.8090169943749442,0.951056516295157,0.30901699437493696,-0.9510565162951836,0.30901699437485497,0.5877852522924554,-0.8090169943749603,-8.620523096978826e-14,1.0,-0.5877852522923158,-0.8090169943750617,0.95105651629506,0.3090169943752352,-0.95105651629514,0.30901699437498925,0.587785252292893,-0.8090169943746424,-1.724104619395765e-13,1.0,-0.9203461835691598,0.3911047204901553,-0.7199034737579948,-0.694074195220635,0.3572308898011365,-0.9340161087325466,0.9993328483702395,-0.0365220230576559,0.4244566988758134,0.9054482374931474,-0.6673188112222453,0.7447721827437765,-0.9464397731576094,-0.32288040477144603,-0.07299531466090167,-0.9973322836635521,0.8893421488825178,-0.45724232330464054,0.7686471397785296,0.6396730215588942,-0.5877852522924776,-0.8090169943749442,0.951056516295157,0.30901699437493696,-0.9510565162951836,0.30901699437485497,0.5877852522924554,-0.8090169943749603,-8.620523096978826e-14,1.0,-0.5877852522923158,-0.8090169943750617,0.95105651629506,0.3090169943752352,-0.95105651629514,0.30901699437498925,0.587785252292893,-0.8090169943746424,-1.724104619395765e-13,1.0,-0.9203461835691598,0.3911047204901553,-0.7199034737579948,-0.694074195220635,0.3572308898011365,-0.9340161087325466,0.9993328483702395,-0.0365220230576559,0.4244566988758134,0.9054482374931474,-0.6673188112222453,0.7447721827437765,-0.9464397731576094,-0.32288040477144603,-0.07299531466090167,-0.9973322836635521,0.8893421488825178,-0.45724232330464054,0.7686471397785296,0.6396730215588942
469,716.0,762.0,521.5232558139535,496.8102345415778,-0.9510565162951673,0.3090169943749053,-0.5877852522924014,-0.8090169943749995,0.5877852522924887,-0.8090169943749361,0.9510565162950988,0.3090169943751159,-3.351401178456528e-13,1.0,-0.9510565162951654,0.3090169943749109,-0.5877852522926822,-0.8090169943747956,0.5877852522927598,-0.8090169943747392,0.9510565162951358,0.3090169943750022,-6.702802356913056e-13,1.0,-0.910549472659435,0.4134001183352816,-0.7528425194950774,-0.6582006843207503,0.2880990993652402,-0.9576005999084052,0.9910429230348355,-0.13354371831939196,0.5312954239506514,0.8471866219960615,-0.5517677407704504,0.8339978178898749,-0.9874971226068423,-0.1576370287819683,-0.2646951139123819,-0.9643321505948618,0.7686471397785328,-0.6396730215588904,0.9002127509974355,0.4354503449781952,-0.9510565162951673,0.3090169943749053,-0.5877852522924014,-0.8090169943749995,0.5877852522924887,-0.8090169943749361,0.9510565162950988,0.3090169943751159,-3.351401178456528e-13,1.0,-0.9510565162951654,0.3090169943749109,-0.5877852522926822,-0.8090169943747956,0.5877852522927598,-0.8090169943747392,0.9510565162951358,0.3090169943750022,-6.702802356913056e-13,1.0,-0.910549472659435,0.4134001183352816,-0.7528425194950774,-0.6582006843207503,0.2880990993652402,-0.9576005999084052,0.9910429230348355,-0.13354371831939196,0.5312954239506514,0.8471866219960615,-0.5517677407704504,0.8339978178898749,-0.9874971226068423,-0.1576370287819683,-0.2646951139123819,-0.9643321505948618,0.7686471397785328,-0.6396730215588904,0.9002127509974355,0.4354503449781952,-0.9510565162951673,0.3090169943749053,-0.5877852522924014,-0.8090169943749995,0.5877852522924887,-0.8090169943749361,0.9510565162950988,0.3090169943751159,-3.351401178456528e-13,1.0,-0.9510565162951654,0.3090169943749109,-0.5877852522926822,-0.8090169943747956,0.5877852522927598,-0.8090169943747392,0.9510565162951358,0.3090169943750022,-6.702802356913056e-13,1.0,-0.910549472659435,0.4134001183352816,-0.7528425194950774,-0.6582006843207503,0.2880990993652402,-0.9576005999084052,0.9910429230348355,-0.13354371831939196,0.5312954239506514,0.8471866219960615,-0.5517677407704504,0.8339978178898749,-0.9874971226068423,-0.1576370287819683,-0.2646951139123819,-0.9643321505948618,0.7686471397785328,-0.6396730215588904,0.9002127509974355,0.4354503449781952
470,920.0,716.0,523.3527131782946,497.27659574468083,1.9609204321635772e-14,1.0,3.9218408643271543e-14,1.0,5.882761296490731e-14,1.0,7.843681728654309e-14,1.0,-1.293276538350532e-13,1.0,1.1765522592981462e-13,1.0,-9.010924519178166e-14,1.0,1.5687363457308617e-13,1.0,4.03856514337954e-13,1.0,-2.586553076701064e-13,1.0,-0.9002127509974376,0.4354503449781908,-0.7839959059512007,-0.6207659941167493,0.21743017558155844,-0.9760758775559268,0.9733559958825172,-0.22929916109648804,0.6302662328057067,0.7763790799505759,-0.42445669887581783,0.9054482374931453,-0.9999258647132645,0.012176414801994025,-0.44637942660819574,-0.8948437894408936,0.6111737140978528,-0.7914964884292514,0.9786510358992201,0.20552895156980547,1.9609204321635772e-14,1.0,3.9218408643271543e-14,1.0,5.882761296490731e-14,1.0,7.843681728654309e-14,1.0,-1.293276538350532e-13,1.0,1.1765522592981462e-13,1.0,-9.010924519178166e-14,1.0,1.5687363457308617e-13,1.0,4.03856514337954e-13,1.0,-2.586553076701064e-13,1.0,-0.9002127509974376,0.4354503449781908,-0.7839959059512007,-0.6207659941167493,0.21743017558155844,-0.9760758775559268,0.9733559958825172,-0.22929916109648804,0.6302662328057067,0.7763790799505759,-0.42445669887581783,0.9054482374931453,-0.9999258647132645,0.012176414801994025,-0.44637942660819574,-0.8948437894408936,0.6111737140978528,-0.7914964884292514,0.9786510358992201,0.20552895156980547,1.9609204321635772e-14,1.0,3.9218408643271543e-14,1.0,5.882761296490731e-14,1.0,7.843681728654309e-14,1.0,-1.293276538350532e-13,1.0,1.1765522592981462e-13,1.0,-9.010924519178166e-14,1.0,1.5687363457308617e-13,1.0,4.03856514337954e-13,1.0,-2.586553076701064e-13,1.0,-0.9002127509974376,0.4354503449781908,-0.7839959059512007,-0.6207659941167493,0.21743017558155844,-0.9760758775559268,0.9733559958825172,-0.22929916109648804,0.6302662328057067,0.7763790799505759,-0.42445669887581783,0.9054482374931453,-0.9999258647132645,0.012176414801994025,-0.44637942660819574,-0.8948437894408936,0.6111737140978528,-0.7914964884292514,0.9786510358992201,0.20552895156980547
471,134.0,920.0,525.1627906976744,498.1740976645435,0.9510565162951442,0.30901699437497615,0.587785252292522,-0.8090169943749119,-0.5877852522925838,-0.809016994374867,-0.9510565162951908,0.3090169943748326,-3.7826254071091773e-13,1.0,0.9510565162952381,0.30901699437468716,0.587785252292828,-0.8090169943746897,-0.5877852522922778,-0.8090169943750893,-0.9510565162951672,0.3090169943749054,-7.565250814218355e-13,1.0,-0.8893421488825187,0.457242323304639,-0.8132897407355659,-0.581858915557952,0.14560116773500514,-0.9893433680751101,0.9464397731576087,-0.32288040477144814,0.7199034737579939,0.6940741952206358,-0.2880990993652381,0.9576005999084058,-0.9833656768294659,0.18163685097943816,-0.6111737140978525,-0.7914964884292517,0.42445669887582227,-0.9054482374931433,0.9993328483702396,-0.03652202305765321,0.9510565162951442,0.30901699437497615,0.587785252292522,-0.8090169943749119,-0.5877852522925838,-0.809016994374867,-0.9510565162951908,0.3090169943748326,-3.7826254071091773e-13,1.0,0.9510565162952381,0.30901699437468716,0.587785252292828,-0.8090169943746897,-0.5877852522922778,-0.8090169943750893,-0.9510565162951672,0.3090169943749054,-7.565250814218355e-13,1.0,-0.8893421488825187,0.457242323304639,-0.8132897407355659,-0.581858915557952,0.14560116773500514,-0.9893433680751101,0.9464397731576087,-0.32288040477144814,0.7199034737579939,0.6940741952206358,-0.2880990993652381,0.9576005999084058,-0.9833656768294659,0.18163685097943816,-0.6111737140978525,-0.7914964884292517,0.42445669887582227,-0.9054482374931433,0.9993328483702396,-0.03652202305765321,0.9510565162951442,0.30901699437497615,0.587785252292522,-0.8090169943749119,-0.5877852522925838,-0.809016994374867,-0.9510565162951908,0.3090169943748326,-3.7826254071091773e-13,1.0,0.9510565162952381,0.30901699437468716,0.587785252292828,-0.8090169943746897,-0.5877852522922778,-0.8090169943750893,-0.9510565162951672,0.3090169943749054,-7.565250814218355e-13,1.0,-0.8893421488825187,0.457242323304639,-0.8132897407355659,-0.581858915557952,0.14560116773500514,-0.9893433680751101,0.9464397731576087,-0.32288040477144814,0.7199034737579939,0.6940741952206358,-0.2880990993652381,0.9576005999084058,-0.9833656768294659,0.18163685097943816,-0.6111737140978525,-0.7914964884292517,0.42445669887582227,-0.9054482374931433,0.9993328483702396,-0.03652202305765321
472,317.0,134.0,523.5658914728682,497.4025423728813,0.5877852522925379,-0.8090169943749004,-0.951056516295203,0.3090169943747953,0.9510565162951498,0.30901699437495933,-0.5877852522922143,-0.8090169943751354,-1.7245007670031815e-13,1.0,0.5877852522924933,-0.8090169943749327,-0.9510565162951158,0.3090169943750638,0.9510565162949559,0.30901699437555585,-0.5877852522920748,-0.8090169943752368,-3.449001534006363e-13,1.0,-0.8779441132373361,0.4787631293572089,-0.8406545421084936,-0.541571731936185,0.07299531466090656,-0.9973322836635518,0.9105494726594349,-0.413400118335282,0.7988797152690652,0.6014908150018728,-0.14560116773500295,0.9893433680751105,-0.9382966566748193,0.34583143881500467,-0.752842519495078,-0.6582006843207496,0.217430175581568,-0.9760758775559247,0.9610376220513084,-0.27641759893676543,0.5877852522925379,-0.8090169943749004,-0.951056516295203,0.3090169943747953,0.9510565162951498,0.30901699437495933,-0.5877852522922143,-0.8090169943751354,-1.7245007670031815e-13,1.0,0.5877852522924933,-0.8090169943749327,-0.9510565162951158,0.3090169943750638,0.9510565162949559,0.30901699437555585,-0.5877852522920748,-0.8090169943752368,-3.449001534006363e-13,1.0,-0.8779441132373361,0.4787631293572089,-0.8406545421084936,-0.541571731936185,0.07299531466090656,-0.9973322836635518,0.9105494726594349,-0.413400118335282,0.7988797152690652,0.6014908150018728,-0.14560116773500295,0.9893433680751105,-0.9382966566748193,0.34583143881500467,-0.752842519495078,-0.6582006843207496,0.217430175581568,-0.9760758775559247,0.9610376220513084,-0.27641759893676543,0.5877852522925379,-0.8090169943749004,-0.951056516295203,0.3090169943747953,0.9510565162951498,0.30901699437495933,-0.5877852522922143,-0.8090169943751354,-1.7245007670031815e-13,1.0,0.5877852522924933,-0.8090169943749327,-0.9510565162951158,0.3090169943750638,0.9510565162949559,0.30901699437555585,-0.5877852522920748,-0.8090169943752368,-3.449001534006363e-13,1.0,-0.8779441132373361,0.4787631293572089,-0.8406545421084936,-0.541571731936185,0.07299531466090656,-0.9973322836635518,0.9105494726594349,-0.413400118335282,0.7988797152690652,0.6014908150018728,-0.14560116773500295,0.9893433680751105,-0.9382966566748193,0.34583143881500467,-0.752842519495078,-0.6582006843207496,0.217430175581568,-0.9760758775559247,0.9610376220513084,-0.27641759893676543
473,465.0,317.0,523.3255813953489,497.0211416490486,-0.5877852522924601,-0.8090169943749569,0.9510565162951437,0.309016994374978,-0.9510565162951333,0.30901699437500973,0.5877852522925251,-0.8090169943749097,3.336238731028143e-14,1.0,-0.587785252292579,-0.8090169943748704,0.9510565162950837,0.3090169943751625,-0.9510565162951933,0.3090169943748252,0.5877852522924981,-0.8090169943749292,6.672477462056286e-14,1.0,-0.8660254037844383,0.5000000000000007,-0.8660254037844394,-0.4999999999999987,-2.2056021997384123e-15,-1.0,0.8660254037844372,-0.5000000000000026,0.8660254037844369,0.500000000000003,4.411204399476825e-15,1.0,-0.8660254037844396,0.4999999999999983,-0.8660254037844416,-0.4999999999999949,4.886207583857646e-16,-1.0,0.866025403784442,-0.49999999999999406,-0.5877852522924601,-0.8090169943749569,0.9510565162951437,0.309016994374978,-0.9510565162951333,0.30901699437500973,0.5877852522925251,-0.8090169943749097,3.336238731028143e-14,1.0,-0.587785252292579,-0.8090169943748704,0.9510565162950837,0.3090169943751625,-0.9510565162951933,0.3090169943748252,0.5877852522924981,-0.8090169943749292,6.672477462056286e-14,1.0,-0.8660254037844383,0.5000000000000007,-0.8660254037844394,-0.4999999999999987,-2.2056021997384123e-15,-1.0,0.8660254037844372,-0.5000000000000026,0.8660254037844369,0.500000000000003,4.411204399476825e-15,1.0,-0.8660254037844396,0.4999999999999983,-0.8660254037844416,-0.4999999999999949,4.886207583857646e-16,-1.0,0.866025403784442,-0.49999999999999406,-0.5877852522924601,-0.8090169943749569,0.9510565162951437,0.309016994374978,-0.9510565162951333,0.30901699437500973,0.5877852522925251,-0.8090169943749097,3.336238731028143e-14,1.0,-0.587785252292579,-0.8090169943748704,0.9510565162950837,0.3090169943751625,-0.9510565162951933,0.3090169943748252,0.5877852522924981,-0.8090169943749292,6.672477462056286e-14,1.0,-0.8660254037844383,0.5000000000000007,-0.8660254037844394,-0.4999999999999987,-2.2056021997384123e-15,-1.0,0.8660254037844372,-0.5000000000000026,0.8660254037844369,0.500000000000003,4.411204399476825e-15,1.0,-0.8660254037844396,0.4999999999999983,-0.8660254037844416,-0.4999999999999949,4.886207583857646e-16,-1.0,0.866025403784442,-0.49999999999999406
474,601.0,465.0,523.3527131782946,496.9535864978903,-0.951056516295174,0.3090169943748848,-0.5877852522923666,-0.8090169943750248,0.5877852522927249,-0.8090169943747645,0.9510565162950722,0.3090169943751979,-2.155724995655831e-13,1.0,-0.9510565162953459,0.3090169943743554,-0.5877852522920082,-0.8090169943752852,0.5877852522928994,-0.8090169943746378,0.9510565162950055,0.309016994375403,-4.311449991311662e-13,1.0,-0.8535930890373464,0.5209403404879303,-0.8893421488825188,-0.4572423233046386,-0.07299531466090387,-0.997332283663552,0.8132897407355655,-0.5818589155579528,0.920346183569158,0.39110472049015943,0.14560116773499762,0.9893433680751113,-0.768647139778539,0.6396730215588828,-0.9464397731576093,-0.32288040477144647,-0.21743017558155317,-0.976075877555928,0.719903473758001,-0.6940741952206285,-0.951056516295174,0.3090169943748848,-0.5877852522923666,-0.8090169943750248,0.5877852522927249,-0.8090169943747645,0.9510565162950722,0.3090169943751979,-2.155724995655831e-13,1.0,-0.9510565162953459,0.3090169943743554,-0.5877852522920082,-0.8090169943752852,0.5877852522928994,-0.8090169943746378,0.9510565162950055,0.309016994375403,-4.311449991311662e-13,1.0,-0.8535930890373464,0.5209403404879303,-0.8893421488825188,-0.4572423233046386,-0.07299531466090387,-0.997332283663552,0.8132897407355655,-0.5818589155579528,0.920346183569158,0.39110472049015943,0.14560116773499762,0.9893433680751113,-0.768647139778539,0.6396730215588828,-0.9464397731576093,-0.32288040477144647,-0.21743017558155317,-0.976075877555928,0.719903473758001,-0.6940741952206285,-0.951056516295174,0.3090169943748848,-0.5877852522923666,-0.8090169943750248,0.5877852522927249,-0.8090169943747645,0.9510565162950722,0.3090169943751979,-2.155724995655831e-13,1.0,-0.9510565162953459,0.3090169943743554,-0.5877852522920082,-0.8090169943752852,0.5877852522928994,-0.8090169943746378,0.9510565162950055,0.309016994375403,-4.311449991311662e-13,1.0,-0.8535930890373464,0.5209403404879303,-0.8893421488825188,-0.4572423233046386,-0.07299531466090387,-0.997332283663552,0.8132897407355655,-0.5818589155579528,0.920346183569158,0.39110472049015943,0.14560116773499762,0.9893433680751113,-0.768647139778539,0.6396730215588828,-0.9464397731576093,-0.32288040477144647,-0.21743017558155317,-0.976075877555928,0.719903473758001,-0.6940741952206285
475,219.0,601.0,525.2364341085271,497.17263157894735,-1.952007110996705e-15,1.0,-3.90401422199341e-15,1.0,-2.332296967762222e-13,1.0,-7.80802844398682e-15,1.0,-9.760035554983524e-15,1.0,-4.664593935524444e-13,1.0,-1.3664049776976934e-14,1.0,-1.561605688797364e-14,1.0,-9.270627657718986e-13,1.0,-1.9520071109967048e-14,1.0,-0.8406545421084943,0.5415717319361838,-0.9105494726594338,-0.41340011833528445,-0.14560116773500248,-0.9893433680751106,0.7528425194950815,-0.6582006843207456,0.9610376220513056,0.2764175989367753,0.2880990993652329,0.9576005999084074,-0.6489849656263377,0.7608012318542743,-0.9910429230348339,-0.13354371831940437,-0.4244566988758085,-0.9054482374931497,0.5312954239506601,-0.847186621996056,-1.952007110996705e-15,1.0,-3.90401422199341e-15,1.0,-2.332296967762222e-13,1.0,-7.80802844398682e-15,1.0,-9.760035554983524e-15,1.0,-4.664593935524444e-13,1.0,-1.3664049776976934e-14,1.0,-1.561605688797364e-14,1.0,-9.270627657718986e-13,1.0,-1.9520071109967048e-14,1.0,-0.8406545421084943,0.5415717319361838,-0.9105494726594338,-0.41340011833528445,-0.14560116773500248,-0.9893433680751106,0.7528425194950815,-0.6582006843207456,0.9610376220513056,0.2764175989367753,0.2880990993652329,0.9576005999084074,-0.6489849656263377,0.7608012318542743,-0.9910429230348339,-0.13354371831940437,-0.4244566988758085,-0.9054482374931497,0.5312954239506601,-0.847186621996056,-1.952007110996705e-15,1.0,-3.90401422199341e-15,1.0,-2.332296967762222e-13,1.0,-7.80802844398682e-15,1.0,-9.760035554983524e-15,1.0,-4.664593935524444e-13,1.0,-1.3664049776976934e-14,1.0,-1.561605688797364e-14,1.0,-9.270627657718986e-13,1.0,-1.9520071109967048e-14,1.0,-0.8406545421084943,0.5415717319361838,-0.9105494726594338,-0.41340011833528445,-0.14560116773500248,-0.9893433680751106,0.7528425194950815,-0.6582006843207456,0.9610376220513056,0.2764175989367753,0.2880990993652329,0.9576005999084074,-0.6489849656263377,0.7608012318542743,-0.9910429230348339,-0.13354371831940437,-0.4244566988758085,-0.9054482374931497,0.5312954239506601,-0.847186621996056
476,612.0,219.0,523.2364341085271,496.5882352941176,0.9510565162951375,0.30901699437499663,0.5877852522925568,-0.8090169943748866,-0.5877852522923476,-0.8090169943750387,-0.9510565162952175,0.3090169943747506,-2.5869492243084805e-13,1.0,0.9510565162950576,0.30901699437524266,0.5877852522927661,-0.8090169943747345,-0.5877852522921383,-0.8090169943751907,-0.9510565162952974,0.3090169943745046,-5.173898448616961e-13,1.0,-0.8272174363365308,0.5618819386853591,-0.929597073686205,-0.36857737395836465,-0.2174301755815558,-0.9760758775559274,0.6852568965172837,-0.7283014388119117,0.9874971226068407,0.15763702878197797,0.42445669887581294,0.9054482374931476,-0.5105080169021793,0.8598729933418099,-0.998147167378646,0.06084597155100129,-0.611173714097852,-0.7914964884292519,0.31133222467698995,-0.9503011343135797,0.9510565162951375,0.30901699437499663,0.5877852522925568,-0.8090169943748866,-0.5877852522923476,-0.8090169943750387,-0.9510565162952175,0.3090169943747506,-2.5869492243084805e-13,1.0,0.9510565162950576,0.30901699437524266,0.5877852522927661,-0.8090169943747345,-0.5877852522921383,-0.8090169943751907,-0.9510565162952974,0.3090169943745046,-5.173898448616961e-13,1.0,-0.8272174363365308,0.5618819386853591,-0.929597073686205,-0.36857737395836465,-0.2174301755815558,-0.9760758775559274,0.6852568965172837,-0.7283014388119117,0.9874971226068407,0.15763702878197797,0.42445669887581294,0.9054482374931476,-0.5105080169021793,0.8598729933418099,-0.998147167378646,0.06084597155100129,-0.611173714097852,-0.7914964884292519,0.31133222467698995,-0.9503011343135797,0.9510565162951375,0.30901699437499663,0.5877852522925568,-0.8090169943748866,-0.5877852522923476,-0.8090169943750387,-0.9510565162952175,0.3090169943747506,-2.5869492243084805e-13,1.0,0.9510565162950576,0.30901699437524266,0.5877852522927661,-0.8090169943747345,-0.5877852522921383,-0.8090169943751907,-0.9510565162952974,0.3090169943745046,-5.173898448616961e-13,1.0,-0.8272174363365308,0.5618819386853591,-0.929597073686205,-0.36857737395836465,-0.2174301755815558,-0.9760758775559274,0.6852568965172837,-0.7283014388119117,0.9874971226068407,0.15763702878197797,0.42445669887581294,0.9054482374931476,-0.5105080169021793,0.8598729933418099,-0.998147167378646,0.06084597155100129,-0.611173714097852,-0.7914964884292519,0.31133222467698995,-0.9503011343135797
477,153.0,612.0,524.2519379844962,496.8301886792453,0.5877852522924633,-0.8090169943749546,-0.9510565162951461,0.30901699437497054,0.9510565162951297,0.30901699437502084,-0.5877852522925124,-0.8090169943749188,-5.288245842024848e-14,1.0,0.587785252292598,-0.8090169943748566,-0.9510565162950921,0.3090169943751365,0.9510565162951836,0.3090169943748549,-0.5877852522924697,-0.8090169943749499,-1.0576491684049696e-13,1.0,-0.8132897407355657,0.5818589155579523,-0.946439773157609,-0.3228804047714473,-0.2880990993652376,-0.957600599908406,0.6111737140978512,-0.7914964884292527,0.9993328483702395,0.036522023057656394,0.551767740770446,0.8339978178898779,-0.35723088980112827,0.9340161087325497,-0.9674836970574264,0.2529333823916763,-0.7686471397785231,-0.639673021558902,0.07299531466090264,-0.997332283663552,0.5877852522924633,-0.8090169943749546,-0.9510565162951461,0.30901699437497054,0.9510565162951297,0.30901699437502084,-0.5877852522925124,-0.8090169943749188,-5.288245842024848e-14,1.0,0.587785252292598,-0.8090169943748566,-0.9510565162950921,0.3090169943751365,0.9510565162951836,0.3090169943748549,-0.5877852522924697,-0.8090169943749499,-1.0576491684049696e-13,1.0,-0.8132897407355657,0.5818589155579523,-0.946439773157609,-0.3228804047714473,-0.2880990993652376,-0.957600599908406,0.6111737140978512,-0.7914964884292527,0.9993328483702395,0.036522023057656394,0.551767740770446,0.8339978178898779,-0.35723088980112827,0.9340161087325497,-0.9674836970574264,0.2529333823916763,-0.7686471397785231,-0.639673021558902,0.07299531466090264,-0.997332283663552,0.5877852522924633,-0.8090169943749546,-0.9510565162951461,0.30901699437497054,0.9510565162951297,0.30901699437502084,-0.5877852522925124,-0.8090169943749188,-5.288245842024848e-14,1.0,0.587785252292598,-0.8090169943748566,-0.9510565162950921,0.3090169943751365,0.9510565162951836,0.3090169943748549,-0.5877852522924697,-0.8090169943749499,-1.0576491684049696e-13,1.0,-0.8132897407355657,0.5818589155579523,-0.946439773157609,-0.3228804047714473,-0.2880990993652376,-0.957600599908406,0.6111737140978512,-0.7914964884292527,0.9993328483702395,0.036522023057656394,0.551767740770446,0.8339978178898779,-0.35723088980112827,0.9340161087325497,-0.9674836970574264,0.2529333823916763,-0.7686471397785231,-0.639673021558902,0.07299531466090264,-0.997332283663552
478,544.0,153.0,524.2945736434109,496.11087866108784,-0.5877852522924427,-0.8090169943749695,0.9510565162951303,0.309016994375019,-0.9510565162951533,0.3090169943749482,0.5877852522925949,-0.809016994374859,1.5293000559035112e-13,1.0,-0.5877852522924745,-0.8090169943749465,0.9510565162951073,0.3090169943750898,-0.9510565162952466,0.3090169943746611,0.5877852522921033,-0.8090169943752161,3.0586001118070224e-13,1.0,-0.7988797152690679,0.6014908150018693,-0.9610376220513059,-0.27641759893677403,-0.357230889801134,-0.9340161087325476,0.5312954239506579,-0.8471866219960574,0.9963695249188179,-0.0851338347136378,0.6673188112222413,0.7447721827437801,-0.19359725366253402,0.9810810890921935,-0.9002127509974421,0.4354503449781815,-0.8893421488825174,-0.45724232330464143,-0.16964951689628893,-0.985504460373902,-0.5877852522924427,-0.8090169943749695,0.9510565162951303,0.309016994375019,-0.9510565162951533,0.3090169943749482,0.5877852522925949,-0.809016994374859,1.5293000559035112e-13,1.0,-0.5877852522924745,-0.8090169943749465,0.9510565162951073,0.3090169943750898,-0.9510565162952466,0.3090169943746611,0.5877852522921033,-0.8090169943752161,3.0586001118070224e-13,1.0,-0.7988797152690679,0.6014908150018693,-0.9610376220513059,-0.27641759893677403,-0.357230889801134,-0.9340161087325476,0.5312954239506579,-0.8471866219960574,0.9963695249188179,-0.0851338347136378,0.6673188112222413,0.7447721827437801,-0.19359725366253402,0.9810810890921935,-0.9002127509974421,0.4354503449781815,-0.8893421488825174,-0.45724232330464143,-0.16964951689628893,-0.985504460373902,-0.5877852522924427,-0.8090169943749695,0.9510565162951303,0.309016994375019,-0.9510565162951533,0.3090169943749482,0.5877852522925949,-0.809016994374859,1.5293000559035112e-13,1.0,-0.5877852522924745,-0.8090169943749465,0.9510565162951073,0.3090169943750898,-0.9510565162952466,0.3090169943746611,0.5877852522921033,-0.8090169943752161,3.0586001118070224e-13,1.0,-0.7988797152690679,0.6014908150018693,-0.9610376220513059,-0.27641759893677403,-0.357230889801134,-0.9340161087325476,0.5312954239506579,-0.8471866219960574,0.9963695249188179,-0.0851338347136378,0.6673188112222413,0.7447721827437801,-0.19359725366253402,0.9810810890921935,-0.9002127509974421,0.4354503449781815,-0.8893421488825174,-0.45724232330464143,-0.16964951689628893,-0.985504460373902
