No,date,Lottery_result,hundreds_place,tens_place,ones_place
80,2006/4/25,913,9,1,3
81,2006/4/26,940,9,4,0
82,2006/4/27,528,5,2,8
83,2006/4/28,326,3,2,6
84,2006/5/1,686,6,8,6
85,2006/5/2,735,7,3,5
86,2006/5/3,49,0,4,9
87,2006/5/4,861,8,6,1
88,2006/5/5,74,0,7,4
89,2006/5/8,387,3,8,7
90,2006/5/9,212,2,1,2
91,2006/5/10,694,6,9,4
92,2006/5/11,994,9,9,4
93,2006/5/12,176,1,7,6
94,2006/5/15,109,1,0,9
95,2006/5/16,423,4,2,3
96,2006/5/17,694,6,9,4
97,2006/5/18,299,2,9,9
98,2006/5/19,908,9,0,8
99,2006/5/22,493,4,9,3
100,2006/5/23,962,9,6,2
101,2006/5/24,287,2,8,7
102,2006/5/25,941,9,4,1
103,2006/5/26,598,5,9,8
104,2006/5/29,873,8,7,3
105,2006/5/30,293,2,9,3
106,2006/5/31,896,8,9,6
107,2006/6/1,792,7,9,2
108,2006/6/2,198,1,9,8
109,2006/6/5,173,1,7,3
110,2006/6/6,850,8,5,0
111,2006/6/7,795,7,9,5
112,2006/6/8,858,8,5,8
113,2006/6/9,640,6,4,0
114,2006/6/12,269,2,6,9
115,2006/6/13,178,1,7,8
116,2006/6/14,333,3,3,3
117,2006/6/15,862,8,6,2
118,2006/6/16,612,6,1,2
119,2006/6/19,696,6,9,6
120,2006/6/20,127,1,2,7
121,2006/6/21,691,6,9,1
122,2006/6/22,150,1,5,0
123,2006/6/23,572,5,7,2
124,2006/6/26,420,4,2,0
125,2006/6/27,980,9,8,0
126,2006/6/28,567,5,6,7
127,2006/6/29,618,6,1,8
128,2006/6/30,218,2,1,8
129,2006/7/3,878,8,7,8
130,2006/7/4,878,8,7,8
131,2006/7/5,117,1,1,7
132,2006/7/6,95,0,9,5
133,2006/7/7,890,8,9,0
134,2006/7/10,236,2,3,6
135,2006/7/11,926,9,2,6
136,2006/7/12,299,2,9,9
137,2006/7/13,675,6,7,5
138,2006/7/14,702,7,0,2
139,2006/7/17,733,7,3,3
140,2006/7/18,544,5,4,4
141,2006/7/19,847,8,4,7
142,2006/7/20,973,9,7,3
143,2006/7/21,496,4,9,6
144,2006/7/24,638,6,3,8
145,2006/7/25,806,8,0,6
146,2006/7/26,666,6,6,6
147,2006/7/27,129,1,2,9
148,2006/7/28,190,1,9,0
149,2006/7/31,141,1,4,1
150,2006/8/1,742,7,4,2
151,2006/8/2,674,6,7,4
152,2006/8/3,558,5,5,8
153,2006/8/4,914,9,1,4
154,2006/8/7,76,0,7,6
155,2006/8/8,528,5,2,8
156,2006/8/9,51,0,5,1
157,2006/8/10,932,9,3,2
158,2006/8/11,172,1,7,2
159,2006/8/14,370,3,7,0
160,2006/8/15,647,6,4,7
161,2006/8/16,269,2,6,9
162,2006/8/17,924,9,2,4
163,2006/8/18,183,1,8,3
164,2006/8/21,856,8,5,6
165,2006/8/22,273,2,7,3
166,2006/8/23,937,9,3,7
167,2006/8/24,656,6,5,6
168,2006/8/25,924,9,2,4
169,2006/8/28,321,3,2,1
170,2006/8/29,374,3,7,4
171,2006/8/30,845,8,4,5
172,2006/8/31,535,5,3,5
173,2006/9/1,899,8,9,9
174,2006/9/4,349,3,4,9
175,2006/9/5,874,8,7,4
176,2006/9/6,104,1,0,4
177,2006/9/7,522,5,2,2
178,2006/9/8,815,8,1,5
179,2006/9/11,892,8,9,2
180,2006/9/12,859,8,5,9
181,2006/9/13,468,4,6,8
182,2006/9/14,62,0,6,2
183,2006/9/15,19,0,1,9
184,2006/9/18,121,1,2,1
185,2006/9/19,955,9,5,5
186,2006/9/20,918,9,1,8
187,2006/9/21,586,5,8,6
188,2006/9/22,875,8,7,5
189,2006/9/25,402,4,0,2
190,2006/9/26,161,1,6,1
191,2006/9/27,898,8,9,8
192,2006/9/28,890,8,9,0
193,2006/9/29,448,4,4,8
194,2006/10/2,633,6,3,3
195,2006/10/3,461,4,6,1
196,2006/10/4,757,7,5,7
197,2006/10/5,924,9,2,4
198,2006/10/6,813,8,1,3
199,2006/10/9,113,1,1,3
200,2006/10/10,874,8,7,4
201,2006/10/11,402,4,0,2
202,2006/10/12,595,5,9,5
203,2006/10/13,887,8,8,7
204,2006/10/16,559,5,5,9
205,2006/10/17,700,7,0,0
206,2006/10/18,236,2,3,6
207,2006/10/19,113,1,1,3
208,2006/10/20,703,7,0,3
209,2006/10/23,243,2,4,3
210,2006/10/24,286,2,8,6
211,2006/10/25,440,4,4,0
212,2006/10/26,483,4,8,3
213,2006/10/27,850,8,5,0
214,2006/10/30,588,5,8,8
215,2006/10/31,121,1,2,1
216,2006/11/1,855,8,5,5
217,2006/11/2,679,6,7,9
218,2006/11/3,303,3,0,3
219,2006/11/6,992,9,9,2
220,2006/11/7,713,7,1,3
221,2006/11/8,630,6,3,0
222,2006/11/9,663,6,6,3
223,2006/11/10,368,3,6,8
224,2006/11/13,972,9,7,2
225,2006/11/14,131,1,3,1
226,2006/11/15,861,8,6,1
227,2006/11/16,432,4,3,2
228,2006/11/17,414,4,1,4
229,2006/11/20,312,3,1,2
230,2006/11/21,192,1,9,2
231,2006/11/22,460,4,6,0
232,2006/11/23,92,0,9,2
233,2006/11/24,395,3,9,5
234,2006/11/27,697,6,9,7
235,2006/11/28,359,3,5,9
236,2006/11/29,42,0,4,2
237,2006/11/30,826,8,2,6
238,2006/12/1,533,5,3,3
239,2006/12/4,407,4,0,7
240,2006/12/5,675,6,7,5
241,2006/12/6,455,4,5,5
242,2006/12/7,198,1,9,8
243,2006/12/8,58,0,5,8
244,2006/12/11,719,7,1,9
245,2006/12/12,692,6,9,2
246,2006/12/13,49,0,4,9
247,2006/12/14,555,5,5,5
248,2006/12/15,536,5,3,6
249,2006/12/18,649,6,4,9
250,2006/12/19,808,8,0,8
251,2006/12/20,652,6,5,2
252,2006/12/21,778,7,7,8
253,2006/12/22,833,8,3,3
254,2006/12/25,218,2,1,8
255,2006/12/26,258,2,5,8
256,2006/12/27,824,8,2,4
257,2006/12/28,129,1,2,9
258,2006/12/29,61,0,6,1
