cols,importance,model_name,model_target
store_南足柄店,0.0005828870603205043,RandomForest,y_weekday
store_代々木店,0.0005816458675751906,RandomForest,y_weekday
store_大森店,0.0005801362297366107,RandomForest,y_weekday
store_戸田店,0.0005775009853199042,RandomForest,y_weekday
store_船橋店,0.0005767826693046491,RandomForest,y_weekday
store_新座店,0.0005766566762296745,RandomForest,y_weekday
store_八王子店,0.0005731222607969952,RandomForest,y_weekday
store_墨田店,0.0005669563052273298,RandomForest,y_weekday
store_神奈川店,0.0005621121050657555,RandomForest,y_weekday
store_幸店,0.0005605084429654875,RandomForest,y_weekday
store_坂戸店,0.0005554749060427723,RandomForest,y_weekday
store_板橋店,0.0005550137800831978,RandomForest,y_weekday
store_南砂店,0.0005534397442397958,RandomForest,y_weekday
store_高崎店,0.0005534089582875535,RandomForest,y_weekday
store_池袋店,0.0005531731779131101,RandomForest,y_weekday
store_小平店,0.0005477405873782801,RandomForest,y_weekday
store_浦和店,0.000544548482760695,RandomForest,y_weekday
store_中野店,0.0005433587783888643,RandomForest,y_weekday
store_府中店,0.0005421331366408443,RandomForest,y_weekday
store_練馬店,0.0005386367246840496,RandomForest,y_weekday
store_日本橋店,0.0005332505678935304,RandomForest,y_weekday
store_逗子店,0.0005327233547125971,RandomForest,y_weekday
store_亀有店,0.0005301963350656785,RandomForest,y_weekday
store_蒲田店,0.0005286434958181005,RandomForest,y_weekday
store_愛甲店,0.0005285305619166873,RandomForest,y_weekday
store_泉店,0.0005278954838484962,RandomForest,y_weekday
store_銀座店,0.0005273590831965594,RandomForest,y_weekday
store_西葛西店,0.0005171329518119395,RandomForest,y_weekday
store_伊勢原店,0.0005136602575666522,RandomForest,y_weekday
store_所沢店,0.0005133442235976793,RandomForest,y_weekday
store_大和店,0.0005087184204081635,RandomForest,y_weekday
store_木更津店,0.0005050993210925092,RandomForest,y_weekday
store_宮前店,0.0005039574848948909,RandomForest,y_weekday
store_成田店,0.0004988588298928427,RandomForest,y_weekday
store_羽村店,0.0004946593072299771,RandomForest,y_weekday
store_春日部店,0.0004933817858502866,RandomForest,y_weekday
store_六本木店,0.0004928122497831872,RandomForest,y_weekday
store_港南店,0.0004893076795287642,RandomForest,y_weekday
store_取手店,0.00048147423988751303,RandomForest,y_weekday
store_高津店,0.0004810480258043928,RandomForest,y_weekday
store_行田店,0.0004794758458513138,RandomForest,y_weekday
store_恵比寿店,0.00047686201827143356,RandomForest,y_weekday
store_上尾店,0.00047658739889091254,RandomForest,y_weekday
store_狭山店,0.0004736325201776223,RandomForest,y_weekday
store_久喜店,0.00047317121182151816,RandomForest,y_weekday
store_富里店,0.0004714119693787349,RandomForest,y_weekday
store_神田店,0.000467781579464809,RandomForest,y_weekday
store_鶴見店,0.0004673826026078814,RandomForest,y_weekday
store_川崎店,0.0004648927021407391,RandomForest,y_weekday
store_横浜南店,0.00046264066191846226,RandomForest,y_weekday
store_旭店,0.0004623675719172007,RandomForest,y_weekday
store_千葉中央店,0.00046165822184495776,RandomForest,y_weekday
store_昭島店,0.00046158940958360264,RandomForest,y_weekday
store_白井店,0.00045855546368587445,RandomForest,y_weekday
store_水戸店,0.00045092400622424986,RandomForest,y_weekday
store_足利店,0.0004490795397073232,RandomForest,y_weekday
store_赤坂店,0.00044855666234912007,RandomForest,y_weekday
store_日立店,0.00044831216433914047,RandomForest,y_weekday
store_狛江店,0.00044575272577674973,RandomForest,y_weekday
store_東中野店,0.0004449130494310709,RandomForest,y_weekday
store_向島店,0.0004427061181925512,RandomForest,y_weekday
store_港北店,0.000442170748865587,RandomForest,y_weekday
store_谷中店,0.000439160877224544,RandomForest,y_weekday
store_流山店,0.0004379892550968088,RandomForest,y_weekday
store_千葉緑店,0.00043659936500546175,RandomForest,y_weekday
store_葛飾店,0.00043649706245547834,RandomForest,y_weekday
store_習志野店,0.0004307772894008428,RandomForest,y_weekday
store_君津店,0.0004302482406141704,RandomForest,y_weekday
store_池尻店,0.00042733252620820455,RandomForest,y_weekday
store_小金井店,0.00042575596430074325,RandomForest,y_weekday
store_保土ケ谷店,0.00042205855516702433,RandomForest,y_weekday
store_大田店,0.00042132118099081907,RandomForest,y_weekday
store_本郷店,0.00041888968494957284,RandomForest,y_weekday
store_中店,0.00041745139635242717,RandomForest,y_weekday
store_九段店,0.0004155777014053136,RandomForest,y_weekday
store_杉並店,0.0004155365125450061,RandomForest,y_weekday
store_赤羽店,0.00041065633361044723,RandomForest,y_weekday
store_足立店,0.00040956302564095686,RandomForest,y_weekday
store_川越店,0.0004080756063019079,RandomForest,y_weekday
store_瀬谷店,0.00040778180167925213,RandomForest,y_weekday
store_三浦店,0.00040741540449695487,RandomForest,y_weekday
store_西多摩店,0.0004066321469913598,RandomForest,y_weekday
store_我孫子店,0.00040350340161426776,RandomForest,y_weekday
store_小山店,0.0004025001733119169,RandomForest,y_weekday
store_相模原店,0.0003997607850761403,RandomForest,y_weekday
store_横須賀店,0.0003988784497531776,RandomForest,y_weekday
store_東大和店,0.0003983069565138805,RandomForest,y_weekday
store_清瀬店,0.0003926352312232687,RandomForest,y_weekday
store_駒沢店,0.00039196716254983493,RandomForest,y_weekday
store_桐生店,0.00038758498667480036,RandomForest,y_weekday
store_浅草店,0.00038744578200022487,RandomForest,y_weekday
store_五反田店,0.00038416645965044457,RandomForest,y_weekday
store_大久保店,0.00038132498753394356,RandomForest,y_weekday
store_足柄上店,0.00038024641509631457,RandomForest,y_weekday
store_横浜緑店,0.00037961792126497295,RandomForest,y_weekday
store_栄店,0.0003790084615751871,RandomForest,y_weekday
store_平塚店,0.0003736107006282287,RandomForest,y_weekday
store_あきる野店,0.000373545400410126,RandomForest,y_weekday
store_海老名店,0.00037142741038627793,RandomForest,y_weekday
store_草加店,0.00036472168849553,RandomForest,y_weekday
store_町田店,0.0003619845033893443,RandomForest,y_weekday
store_座間店,0.00036064532076219777,RandomForest,y_weekday
store_茂原店,0.0003597942532522365,RandomForest,y_weekday
store_武蔵村山店,0.0003540590799804883,RandomForest,y_weekday
store_厚木店,0.00034468081889097634,RandomForest,y_weekday
store_茅ヶ崎店,0.0003437318970537457,RandomForest,y_weekday
store_若葉店,0.00033584825986705146,RandomForest,y_weekday
store_東久留米店,0.00033466240117350853,RandomForest,y_weekday
store_佐野店,0.0003331706554212315,RandomForest,y_weekday
store_高田馬場店,0.0003322608532214888,RandomForest,y_weekday
store_中原店,0.00032996311168569825,RandomForest,y_weekday
store_品川店,0.00032926859944366595,RandomForest,y_weekday
store_渋谷店,0.0003287000099711742,RandomForest,y_weekday
store_大宮店,0.0003228979894541813,RandomForest,y_weekday
store_館林店,0.0003197915941848368,RandomForest,y_weekday
store_富岡店,0.0003194655482057062,RandomForest,y_weekday
store_大井店,0.00031302310539309887,RandomForest,y_weekday
store_さいたま南店,0.0003071693012436782,RandomForest,y_weekday
store_四街道店,0.00030386090173250494,RandomForest,y_weekday
store_本庄店,0.00030348696575815287,RandomForest,y_weekday
store_高円寺店,0.0002957499618923842,RandomForest,y_weekday
store_江東店,0.00028967949626122817,RandomForest,y_weekday
store_志木店,0.000289173081827803,RandomForest,y_weekday
store_王子店,0.0002850633845304521,RandomForest,y_weekday
store_八潮店,0.0002816781108904019,RandomForest,y_weekday
store_上野店,0.00027352846941649665,RandomForest,y_weekday
store_藤沢店,0.00026856727971855083,RandomForest,y_weekday
store_荒川店,0.0002676464339454702,RandomForest,y_weekday
store_市原店,0.00020205763501497792,RandomForest,y_weekday
store_世田谷店,0.0001767498526726788,RandomForest,y_weekday
store_青葉店,0.0001400700860587194,RandomForest,y_weekday
store_綾瀬店,8.41845668172115e-05,RandomForest,y_weekday
order_weekend,0.4416012910465562,GradientBoosting,y_weekday
order_weekday,0.4283264600865872,GradientBoosting,y_weekday
order,0.047093649037149715,GradientBoosting,y_weekday
order_delivery,0.00852779658151426,GradientBoosting,y_weekday
delta_avg,0.007624739312151128,GradientBoosting,y_weekday
order_time_13,0.0073487945875860055,GradientBoosting,y_weekday
order_time_21,0.006017388419892422,GradientBoosting,y_weekday
order_time_12,0.0054089975238031576,GradientBoosting,y_weekday
order_takeout,0.005201369201126299,GradientBoosting,y_weekday
order_time_16,0.0049642317653260035,GradientBoosting,y_weekday
order_time_11,0.004843759146613911,GradientBoosting,y_weekday
order_cancel,0.004443282717733803,GradientBoosting,y_weekday
order_time_17,0.003951718635787668,GradientBoosting,y_weekday
order_time_19,0.003632878954447131,GradientBoosting,y_weekday
order_time_20,0.0030251246722032693,GradientBoosting,y_weekday
order_time_14,0.002651680492043911,GradientBoosting,y_weekday
order_fin,0.002341882847540507,GradientBoosting,y_weekday
order_time_15,0.0021772190276440275,GradientBoosting,y_weekday
order_time_18,0.002135786221389065,GradientBoosting,y_weekday
store_横須賀店,0.00108212553300828,GradientBoosting,y_weekday
store_松戸店,0.0010405920154166308,GradientBoosting,y_weekday
store_江戸川店,0.0008038601040453913,GradientBoosting,y_weekday
store_伊勢崎店,0.0007598656736569464,GradientBoosting,y_weekday
store_石神井店,0.0004977535581384689,GradientBoosting,y_weekday
store_保土ケ谷店,0.0004891297736546041,GradientBoosting,y_weekday
store_栃木店,0.00044551509299263373,GradientBoosting,y_weekday
store_練馬店,0.0004416803174199917,GradientBoosting,y_weekday
store_新座店,0.00041442003128057533,GradientBoosting,y_weekday
store_守谷店,0.00034124954910159824,GradientBoosting,y_weekday
store_宇都宮店,0.0003334834850306613,GradientBoosting,y_weekday
store_幸店,0.0003041061801691757,GradientBoosting,y_weekday
store_東尾久店,0.00029743680994541883,GradientBoosting,y_weekday
store_川崎店,0.0002888143841557512,GradientBoosting,y_weekday
store_佐倉店,0.0002807936715934682,GradientBoosting,y_weekday
store_取手店,0.0002147462026534058,GradientBoosting,y_weekday
store_金沢店,0.00018310488861710288,GradientBoosting,y_weekday
store_前橋店,0.00014742240053330162,GradientBoosting,y_weekday
store_福生店,0.00014260781071449762,GradientBoosting,y_weekday
store_亀有店,0.00012888747262954542,GradientBoosting,y_weekday
store_日野店,3.826754775046003e-05,GradientBoosting,y_weekday
store_本郷店,6.087220396251612e-06,GradientBoosting,y_weekday
store_熊谷店,0.0,GradientBoosting,y_weekday
store_狭山店,0.0,GradientBoosting,y_weekday
store_狛江店,0.0,GradientBoosting,y_weekday
store_港南店,0.0,GradientBoosting,y_weekday
store_瀬谷店,0.0,GradientBoosting,y_weekday
store_高津店,0.0,GradientBoosting,y_weekday
store_王子店,0.0,GradientBoosting,y_weekday
store_町田店,0.0,GradientBoosting,y_weekday
store_渋谷店,0.0,GradientBoosting,y_weekday
store_白井店,0.0,GradientBoosting,y_weekday
store_目黒店,0.0,GradientBoosting,y_weekday
store_相模原店,0.0,GradientBoosting,y_weekday
store_磯子店,0.0,GradientBoosting,y_weekday
store_神奈川店,0.0,GradientBoosting,y_weekday
store_港北店,0.0,GradientBoosting,y_weekday
store_流山店,0.0,GradientBoosting,y_weekday
store_清瀬店,0.0,GradientBoosting,y_weekday
store_海老名店,0.0,GradientBoosting,y_weekday
store_柏店,0.0,GradientBoosting,y_weekday
store_栄店,0.0,GradientBoosting,y_weekday
store_桐生店,0.0,GradientBoosting,y_weekday
store_横浜南店,0.0,GradientBoosting,y_weekday
store_横浜緑店,0.0,GradientBoosting,y_weekday
store_鴻巣店,0.0,GradientBoosting,y_weekday
store_武蔵村山店,0.0,GradientBoosting,y_weekday
store_武蔵野店,0.0,GradientBoosting,y_weekday
store_水戸店,0.0,GradientBoosting,y_weekday
store_江東店,0.0,GradientBoosting,y_weekday
store_高田馬場店,0.0,GradientBoosting,y_weekday
store_池尻店,0.0,GradientBoosting,y_weekday
store_池袋店,0.0,GradientBoosting,y_weekday
store_泉店,0.0,GradientBoosting,y_weekday
store_浅草店,0.0,GradientBoosting,y_weekday
store_浦和店,0.0,GradientBoosting,y_weekday
store_浦安店,0.0,GradientBoosting,y_weekday
store_神田店,0.0,GradientBoosting,y_weekday
store_立川店,0.0,GradientBoosting,y_weekday
store_秦野店,0.0,GradientBoosting,y_weekday
store_谷中店,0.0,GradientBoosting,y_weekday
store_赤羽店,0.0,GradientBoosting,y_weekday
store_越谷店,0.0,GradientBoosting,y_weekday
store_足利店,0.0,GradientBoosting,y_weekday
store_足柄上店,0.0,GradientBoosting,y_weekday
store_足立店,0.0,GradientBoosting,y_weekday
store_逗子店,0.0,GradientBoosting,y_weekday
store_那珂店,0.0,GradientBoosting,y_weekday
store_都筑店,0.0,GradientBoosting,y_weekday
store_銀座店,0.0,GradientBoosting,y_weekday
store_鎌倉店,0.0,GradientBoosting,y_weekday
store_青山店,0.0,GradientBoosting,y_weekday
store_青梅店,0.0,GradientBoosting,y_weekday
store_青葉店,0.0,GradientBoosting,y_weekday
store_館林店,0.0,GradientBoosting,y_weekday
store_駒沢店,0.0,GradientBoosting,y_weekday
store_駒込店,0.0,GradientBoosting,y_weekday
store_高円寺店,0.0,GradientBoosting,y_weekday
store_高島平店,0.0,GradientBoosting,y_weekday
store_高崎店,0.0,GradientBoosting,y_weekday
store_赤坂店,0.0,GradientBoosting,y_weekday
store_調布店,0.0,GradientBoosting,y_weekday
store_稲城店,0.0,GradientBoosting,y_weekday
store_西葛西店,0.0,GradientBoosting,y_weekday
store_高座店,0.0,GradientBoosting,y_weekday
store_綾瀬店,0.0,GradientBoosting,y_weekday
store_羽村店,0.0,GradientBoosting,y_weekday
store_羽生店,0.0,GradientBoosting,y_weekday
store_習志野店,0.0,GradientBoosting,y_weekday
store_自由が丘店,0.0,GradientBoosting,y_weekday
store_船橋店,0.0,GradientBoosting,y_weekday
store_若葉店,0.0,GradientBoosting,y_weekday
store_茂原店,0.0,GradientBoosting,y_weekday
store_茅ヶ崎店,0.0,GradientBoosting,y_weekday
store_板橋店,0.0,GradientBoosting,y_weekday
store_荒川店,0.0,GradientBoosting,y_weekday
store_荻窪店,0.0,GradientBoosting,y_weekday
store_葛飾店,0.0,GradientBoosting,y_weekday
store_蒲田店,0.0,GradientBoosting,y_weekday
store_藤沢店,0.0,GradientBoosting,y_weekday
store_行田店,0.0,GradientBoosting,y_weekday
store_西多摩店,0.0,GradientBoosting,y_weekday
store_西東京店,0.0,GradientBoosting,y_weekday
store_草加店,0.0,GradientBoosting,y_weekday
store_日本橋店,0.0,GradientBoosting,y_weekday
store_東松山店,0.0,GradientBoosting,y_weekday
