cols,importance,model_name,model_target
store_南足柄店,0.0,tree,y_weekday
store_厚木店,0.0,tree,y_weekday
store_向島店,0.0,tree,y_weekday
store_八千代店,0.0,tree,y_weekday
store_君津店,0.0,tree,y_weekday
store_品川店,0.0,tree,y_weekday
store_四街道店,0.0,tree,y_weekday
store_国分寺店,0.0,tree,y_weekday
store_国立店,0.0,tree,y_weekday
store_坂戸店,0.0,tree,y_weekday
store_墨田店,0.0,tree,y_weekday
store_多摩店,0.0,tree,y_weekday
store_大久保店,0.0,tree,y_weekday
store_八潮店,0.0,tree,y_weekday
store_入間店,0.0,tree,y_weekday
store_大和店,0.0,tree,y_weekday
store_中原店,0.0,tree,y_weekday
store_あきる野店,0.0,tree,y_weekday
store_さいたま南店,0.0,tree,y_weekday
store_さいたま緑店,0.0,tree,y_weekday
store_さいたま西店,0.0,tree,y_weekday
store_つくば店,0.0,tree,y_weekday
store_三浦店,0.0,tree,y_weekday
store_三鷹店,0.0,tree,y_weekday
store_上尾店,0.0,tree,y_weekday
store_世田谷店,0.0,tree,y_weekday
store_中店,0.0,tree,y_weekday
store_佐野店,0.0,tree,y_weekday
store_中野店,0.0,tree,y_weekday
store_久喜店,0.0,tree,y_weekday
store_九段店,0.0,tree,y_weekday
store_亀有店,0.0,tree,y_weekday
store_五反田店,0.0,tree,y_weekday
store_代々木店,0.0,tree,y_weekday
store_伊勢原店,0.0,tree,y_weekday
store_伊勢崎店,0.0,tree,y_weekday
store_佐倉店,0.0,tree,y_weekday
store_大井店,0.0,tree,y_weekday
store_大塚店,0.0,tree,y_weekday
store_東中野店,0.0,tree,y_weekday
store_新宿店,0.0,tree,y_weekday
store_志木店,0.0,tree,y_weekday
store_恵比寿店,0.0,tree,y_weekday
store_愛甲店,0.0,tree,y_weekday
store_成城店,0.0,tree,y_weekday
store_成田店,0.0,tree,y_weekday
store_我孫子店,0.0,tree,y_weekday
store_戸塚店,0.0,tree,y_weekday
store_戸田店,0.0,tree,y_weekday
store_所沢店,0.0,tree,y_weekday
store_新座店,0.0,tree,y_weekday
store_幸店,0.0,tree,y_weekday
store_日立店,0.0,tree,y_weekday
store_日野店,0.0,tree,y_weekday
store_旭店,0.0,tree,y_weekday
store_春日部店,0.0,tree,y_weekday
store_昭島店,0.0,tree,y_weekday
store_木更津店,0.0,tree,y_weekday
store_本庄店,0.0,tree,y_weekday
store_本郷店,0.0,tree,y_weekday
store_杉並店,0.0,tree,y_weekday
store_座間店,0.0,tree,y_weekday
store_平塚店,0.0,tree,y_weekday
store_大宮店,0.0,tree,y_weekday
store_富里店,0.0,tree,y_weekday
store_大森店,0.0,tree,y_weekday
store_大泉店,0.0,tree,y_weekday
store_大田店,0.0,tree,y_weekday
store_太田店,0.0,tree,y_weekday
store_宇都宮店,0.0,tree,y_weekday
store_守谷店,0.0,tree,y_weekday
store_宮前店,0.0,tree,y_weekday
store_富岡店,0.0,tree,y_weekday
store_富津店,0.0,tree,y_weekday
store_小山店,0.0,tree,y_weekday
store_市川店,0.0,tree,y_weekday
store_小平店,0.0,tree,y_weekday
store_小田原店,0.0,tree,y_weekday
store_小金井店,0.0,tree,y_weekday
store_川口店,0.0,tree,y_weekday
store_川崎多摩店,0.0,tree,y_weekday
store_川崎店,0.0,tree,y_weekday
store_川越店,0.0,tree,y_weekday
store_巣鴨店,0.0,tree,y_weekday
store_市原店,0.0,tree,y_weekday
store_鶴見店,0.0,tree,y_weekday
order_weekend,0.17418867071596653,RandomForest,y_weekday
order_weekday,0.09935718688978863,RandomForest,y_weekday
order,0.05138281129706945,RandomForest,y_weekday
order_delivery,0.04901043145738628,RandomForest,y_weekday
order_fin,0.043371446364629425,RandomForest,y_weekday
order_takeout,0.03816218507547638,RandomForest,y_weekday
order_cancel,0.03740101311061497,RandomForest,y_weekday
delta_avg,0.03673555121238873,RandomForest,y_weekday
order_time_18,0.03579446172172748,RandomForest,y_weekday
order_time_19,0.035338401418462256,RandomForest,y_weekday
order_time_16,0.03524571067562721,RandomForest,y_weekday
order_time_20,0.03510989418989583,RandomForest,y_weekday
order_time_15,0.03501433239814768,RandomForest,y_weekday
order_time_13,0.03484422798272891,RandomForest,y_weekday
order_time_21,0.0346266407470325,RandomForest,y_weekday
order_time_12,0.03453480105447806,RandomForest,y_weekday
order_time_14,0.033681518561191066,RandomForest,y_weekday
order_time_11,0.033253797267856426,RandomForest,y_weekday
order_time_17,0.03297066750616853,RandomForest,y_weekday
store_西葛西店,0.0011085567511982303,RandomForest,y_weekday
store_都筑店,0.0008540327037073036,RandomForest,y_weekday
store_太田店,0.0008452493109990738,RandomForest,y_weekday
store_墨田店,0.0007958638435972526,RandomForest,y_weekday
store_旭店,0.0007860795509424796,RandomForest,y_weekday
store_羽生店,0.000782706765194106,RandomForest,y_weekday
store_川口店,0.0007703299812454815,RandomForest,y_weekday
store_大田店,0.0007628713517118393,RandomForest,y_weekday
store_富里店,0.0007514278478236389,RandomForest,y_weekday
store_佐倉店,0.0007416065123539968,RandomForest,y_weekday
store_小金井店,0.0007238432827074998,RandomForest,y_weekday
store_鶴見店,0.0006948229484997942,RandomForest,y_weekday
store_武蔵野店,0.0006861958244204832,RandomForest,y_weekday
store_木更津店,0.0006847484150854094,RandomForest,y_weekday
store_浦和店,0.0006750127846904458,RandomForest,y_weekday
store_川崎多摩店,0.0006615310533886268,RandomForest,y_weekday
store_成城店,0.0006599296013421409,RandomForest,y_weekday
store_葛飾店,0.0006561057944895611,RandomForest,y_weekday
store_大久保店,0.0006541094019669138,RandomForest,y_weekday
store_前橋店,0.0006534740823389532,RandomForest,y_weekday
store_海老名店,0.0006461349564940834,RandomForest,y_weekday
store_目黒店,0.000639107575030618,RandomForest,y_weekday
store_中店,0.000633959856053678,RandomForest,y_weekday
store_船橋店,0.0006335551521785455,RandomForest,y_weekday
store_高津店,0.0006335309032252288,RandomForest,y_weekday
store_秦野店,0.0006293632931604001,RandomForest,y_weekday
store_東尾久店,0.0006217554775067696,RandomForest,y_weekday
store_白井店,0.0006209415761054851,RandomForest,y_weekday
store_君津店,0.0006201249548224958,RandomForest,y_weekday
store_板橋店,0.000619343664683415,RandomForest,y_weekday
store_厚木店,0.0006160360537056273,RandomForest,y_weekday
store_熊谷店,0.0006145678258658081,RandomForest,y_weekday
store_清瀬店,0.0005999028928656964,RandomForest,y_weekday
store_亀有店,0.0005977996131787241,RandomForest,y_weekday
store_自由が丘店,0.0005961918221965303,RandomForest,y_weekday
store_新宿店,0.0005933258621874938,RandomForest,y_weekday
store_桐生店,0.0005902207473176421,RandomForest,y_weekday
store_中野店,0.0005901607001779558,RandomForest,y_weekday
store_千葉緑店,0.0005870057228146506,RandomForest,y_weekday
store_浦安店,0.0005730755590918182,RandomForest,y_weekday
store_蒲田店,0.0005729181674406094,RandomForest,y_weekday
store_調布店,0.0005725734297189815,RandomForest,y_weekday
store_富岡店,0.0005627294390038092,RandomForest,y_weekday
store_取手店,0.0005588247273756984,RandomForest,y_weekday
store_座間店,0.0005575489205870364,RandomForest,y_weekday
store_小田原店,0.0005538032252559608,RandomForest,y_weekday
store_向島店,0.0005458683384801062,RandomForest,y_weekday
store_国分寺店,0.0005450398985149691,RandomForest,y_weekday
store_駒沢店,0.0005431541924091343,RandomForest,y_weekday
store_和光店,0.0005405774358316237,RandomForest,y_weekday
store_荻窪店,0.0005371534346960481,RandomForest,y_weekday
store_幸店,0.0005371367239216194,RandomForest,y_weekday
store_磯子店,0.0005354517721245251,RandomForest,y_weekday
store_港南店,0.0005340427014761502,RandomForest,y_weekday
store_逗子店,0.0005335770329927065,RandomForest,y_weekday
store_鴻巣店,0.0005311113074482519,RandomForest,y_weekday
store_習志野店,0.0005307369743093806,RandomForest,y_weekday
store_富津店,0.0005303209033909916,RandomForest,y_weekday
store_大泉店,0.000522072579176366,RandomForest,y_weekday
store_八王子店,0.0005201484205892103,RandomForest,y_weekday
store_日野店,0.000519400996735458,RandomForest,y_weekday
store_あきる野店,0.0005143636771015549,RandomForest,y_weekday
store_立川店,0.000514029015234163,RandomForest,y_weekday
store_江東店,0.0005139133322793243,RandomForest,y_weekday
store_金沢店,0.0005122170018200169,RandomForest,y_weekday
store_東松山店,0.0005101795982759731,RandomForest,y_weekday
store_泉店,0.0005074152963067456,RandomForest,y_weekday
store_銀座店,0.0005026569907543284,RandomForest,y_weekday
store_狛江店,0.000500483536493378,RandomForest,y_weekday
store_杉並店,0.0005001843809219634,RandomForest,y_weekday
store_鎌倉店,0.0004983308161342122,RandomForest,y_weekday
store_武蔵村山店,0.0004964690054719303,RandomForest,y_weekday
store_八千代店,0.0004916100440017733,RandomForest,y_weekday
store_江戸川店,0.0004901389587697774,RandomForest,y_weekday
store_青山店,0.0004889806297870037,RandomForest,y_weekday
store_入間店,0.0004885049990712542,RandomForest,y_weekday
store_高座店,0.0004843229857985745,RandomForest,y_weekday
store_府中店,0.0004837505846946669,RandomForest,y_weekday
store_恵比寿店,0.00048266309315483154,RandomForest,y_weekday
store_戸田店,0.0004824459799338366,RandomForest,y_weekday
store_千葉中央店,0.00048231658996193314,RandomForest,y_weekday
store_所沢店,0.00047989222266891623,RandomForest,y_weekday
store_坂戸店,0.00047898590598441083,RandomForest,y_weekday
store_大井店,0.00047699935075742195,RandomForest,y_weekday
store_戸塚店,0.00047465734757298013,RandomForest,y_weekday
store_駒込店,0.000471712359971858,RandomForest,y_weekday
store_越谷店,0.0004704644247408553,RandomForest,y_weekday
store_若葉店,0.0004690274802704701,RandomForest,y_weekday
store_高円寺店,0.00046725732748647165,RandomForest,y_weekday
store_南砂店,0.0004657084538990642,RandomForest,y_weekday
store_水戸店,0.0004634111458493165,RandomForest,y_weekday
store_高島平店,0.0004633223174980376,RandomForest,y_weekday
store_神田店,0.0004613159209933607,RandomForest,y_weekday
store_東村山店,0.00045934118916854416,RandomForest,y_weekday
store_日立店,0.0004577634718968231,RandomForest,y_weekday
store_横須賀店,0.0004556584718356532,RandomForest,y_weekday
store_さいたま西店,0.00045488576310932034,RandomForest,y_weekday
store_品川店,0.0004532294834188387,RandomForest,y_weekday
store_荒川店,0.0004505270304487203,RandomForest,y_weekday
store_小山店,0.00044972757654831714,RandomForest,y_weekday
store_日本橋店,0.00044708995775527186,RandomForest,y_weekday
store_町田店,0.0004465685982312829,RandomForest,y_weekday
store_神奈川店,0.00044490566792236943,RandomForest,y_weekday
store_保土ケ谷店,0.000444804890927679,RandomForest,y_weekday
store_昭島店,0.00044235836855031235,RandomForest,y_weekday
store_大和店,0.00044131509395968976,RandomForest,y_weekday
store_西東京店,0.00044112586655779075,RandomForest,y_weekday
store_上野店,0.0004396349298240651,RandomForest,y_weekday
store_大塚店,0.0004354559273950823,RandomForest,y_weekday
store_栃木店,0.00043476427187036186,RandomForest,y_weekday
store_三鷹店,0.0004346882977876645,RandomForest,y_weekday
store_八潮店,0.00043389730669720744,RandomForest,y_weekday
store_つくば店,0.00043266399098878616,RandomForest,y_weekday
store_大宮店,0.00043225511091133376,RandomForest,y_weekday
store_港北店,0.0004321749533818557,RandomForest,y_weekday
store_小平店,0.00042681017286446977,RandomForest,y_weekday
store_高崎店,0.0004259143694341859,RandomForest,y_weekday
store_那珂店,0.0004177903215866907,RandomForest,y_weekday
store_東大和店,0.00041753775831788396,RandomForest,y_weekday
store_稲城店,0.0004169731392902118,RandomForest,y_weekday
store_青梅店,0.0004163074618865269,RandomForest,y_weekday
store_さいたま南店,0.00041334519128275436,RandomForest,y_weekday
store_新座店,0.00041156093180085435,RandomForest,y_weekday
store_六本木店,0.0004073992839680699,RandomForest,y_weekday
store_巣鴨店,0.0004067376942414468,RandomForest,y_weekday
store_我孫子店,0.0004057025367763542,RandomForest,y_weekday
store_川崎店,0.0004041896243271244,RandomForest,y_weekday
store_足柄上店,0.0004039501161131846,RandomForest,y_weekday
store_愛甲店,0.00040338388501066387,RandomForest,y_weekday
store_福生店,0.0003972251892631252,RandomForest,y_weekday
store_九段店,0.0003938806883859478,RandomForest,y_weekday
store_横浜南店,0.0003937429232740773,RandomForest,y_weekday
store_大森店,0.0003914605584423171,RandomForest,y_weekday
store_館林店,0.0003904193494118805,RandomForest,y_weekday
store_伊勢崎店,0.0003900679090644323,RandomForest,y_weekday
store_足立店,0.00038538113108423197,RandomForest,y_weekday
store_南足柄店,0.0003838794966038813,RandomForest,y_weekday
store_栄店,0.00038013425467159465,RandomForest,y_weekday
store_瀬谷店,0.0003790682820289081,RandomForest,y_weekday
store_五反田店,0.0003789125160054324,RandomForest,y_weekday
store_平塚店,0.00037763120105768755,RandomForest,y_weekday
store_柏店,0.0003742758114374395,RandomForest,y_weekday
store_さいたま緑店,0.0003732266737855184,RandomForest,y_weekday
store_松戸店,0.0003714190969383014,RandomForest,y_weekday
store_代々木店,0.00037139759033739006,RandomForest,y_weekday
store_藤沢店,0.0003705486496921349,RandomForest,y_weekday
store_浅草店,0.00037038709077474885,RandomForest,y_weekday
store_多摩店,0.0003689588294087584,RandomForest,y_weekday
store_赤羽店,0.0003646612877915986,RandomForest,y_weekday
store_羽村店,0.00036045518041938384,RandomForest,y_weekday
store_春日部店,0.00035191381705730645,RandomForest,y_weekday
store_相模原店,0.00035069131815855005,RandomForest,y_weekday
store_練馬店,0.0003506794582333511,RandomForest,y_weekday
store_三浦店,0.00034743852738212375,RandomForest,y_weekday
store_四街道店,0.0003436087662760618,RandomForest,y_weekday
store_石神井店,0.0003405007069070285,RandomForest,y_weekday
store_北千住店,0.0003376122512706736,RandomForest,y_weekday
store_横浜緑店,0.0003374305122385466,RandomForest,y_weekday
store_谷中店,0.0003349740690335162,RandomForest,y_weekday
store_草加店,0.0003332647273123858,RandomForest,y_weekday
store_伊勢原店,0.0003279680780434833,RandomForest,y_weekday
store_国立店,0.00032794907480684243,RandomForest,y_weekday
store_上尾店,0.00032643547457101056,RandomForest,y_weekday
store_守谷店,0.00032078711776394134,RandomForest,y_weekday
store_渋谷店,0.0003199154276867014,RandomForest,y_weekday
store_市原店,0.00031597614982915026,RandomForest,y_weekday
store_東中野店,0.0003123082982364043,RandomForest,y_weekday
store_足利店,0.00031215097886628477,RandomForest,y_weekday
store_本庄店,0.0003042366508128908,RandomForest,y_weekday
store_池尻店,0.00030195110955435935,RandomForest,y_weekday
store_世田谷店,0.0002879235831149506,RandomForest,y_weekday
store_中原店,0.0002814230448197393,RandomForest,y_weekday
store_佐野店,0.0002797462158092448,RandomForest,y_weekday
store_茅ヶ崎店,0.00027920943294687994,RandomForest,y_weekday
store_高田馬場店,0.00026887573008138664,RandomForest,y_weekday
store_川越店,0.0002687521709326655,RandomForest,y_weekday
store_狭山店,0.0002662820462841854,RandomForest,y_weekday
store_茂原店,0.00026427820906318284,RandomForest,y_weekday
store_西多摩店,0.00026415510035500384,RandomForest,y_weekday
store_宇都宮店,0.0002631763877528922,RandomForest,y_weekday
store_青葉店,0.0002602380645655551,RandomForest,y_weekday
store_市川店,0.00024538907454129305,RandomForest,y_weekday
store_東久留米店,0.00024135873147886874,RandomForest,y_weekday
store_流山店,0.0002409309137908166,RandomForest,y_weekday
store_宮前店,0.0002389907399916242,RandomForest,y_weekday
store_本郷店,0.0002387556329879007,RandomForest,y_weekday
store_赤坂店,0.0002371686053679927,RandomForest,y_weekday
store_王子店,0.00022603500581609758,RandomForest,y_weekday
store_成田店,0.00020465102046501713,RandomForest,y_weekday
store_池袋店,0.00019010331339007553,RandomForest,y_weekday
store_久喜店,0.00018205496464306786,RandomForest,y_weekday
store_志木店,0.000181988455905395,RandomForest,y_weekday
store_行田店,0.00016263081705865352,RandomForest,y_weekday
store_綾瀬店,0.00011824475068928159,RandomForest,y_weekday
order_weekend,0.44433484445544036,GradientBoosting,y_weekday
order_weekday,0.4393624261060633,GradientBoosting,y_weekday
order,0.03524632496940792,GradientBoosting,y_weekday
delta_avg,0.009500734170754704,GradientBoosting,y_weekday
order_time_12,0.006517357491681456,GradientBoosting,y_weekday
order_time_11,0.006480068588020471,GradientBoosting,y_weekday
order_fin,0.006474222253252284,GradientBoosting,y_weekday
order_time_20,0.004825171699529065,GradientBoosting,y_weekday
order_delivery,0.004796516308188145,GradientBoosting,y_weekday
order_time_21,0.004642154910680273,GradientBoosting,y_weekday
order_time_17,0.004286046640850005,GradientBoosting,y_weekday
order_time_13,0.004110971337892506,GradientBoosting,y_weekday
order_cancel,0.0038177209066545493,GradientBoosting,y_weekday
order_takeout,0.003781627972037778,GradientBoosting,y_weekday
order_time_15,0.0037136522687179377,GradientBoosting,y_weekday
order_time_19,0.0035516615636487316,GradientBoosting,y_weekday
order_time_18,0.003263203483456719,GradientBoosting,y_weekday
order_time_16,0.0027286392625726443,GradientBoosting,y_weekday
order_time_14,0.0018802879027093585,GradientBoosting,y_weekday
store_国分寺店,0.0008218901525679196,GradientBoosting,y_weekday
store_横浜南店,0.00047316451587075474,GradientBoosting,y_weekday
store_保土ケ谷店,0.0004548076885422627,GradientBoosting,y_weekday
store_八千代店,0.0004305054219803573,GradientBoosting,y_weekday
store_白井店,0.0004212948015235832,GradientBoosting,y_weekday
store_浦安店,0.00040922688186715645,GradientBoosting,y_weekday
store_横須賀店,0.0003854635592983,GradientBoosting,y_weekday
store_千葉緑店,0.0003777027772770757,GradientBoosting,y_weekday
store_浅草店,0.00033320639633128166,GradientBoosting,y_weekday
store_自由が丘店,0.0003288479734774251,GradientBoosting,y_weekday
store_駒込店,0.0003054016930366615,GradientBoosting,y_weekday
store_浦和店,0.00029134704951103466,GradientBoosting,y_weekday
store_佐倉店,0.0002798788335755265,GradientBoosting,y_weekday
store_鶴見店,0.00027328184151899126,GradientBoosting,y_weekday
store_熊谷店,0.0002389552086041258,GradientBoosting,y_weekday
store_あきる野店,0.00022446302925002818,GradientBoosting,y_weekday
store_我孫子店,0.00018624345093445462,GradientBoosting,y_weekday
store_茂原店,0.00016935360905215627,GradientBoosting,y_weekday
store_取手店,0.00015390987025471481,GradientBoosting,y_weekday
store_羽生店,0.00012736283922311955,GradientBoosting,y_weekday
store_本郷店,6.011474474141603e-08,GradientBoosting,y_weekday
store_秦野店,0.0,GradientBoosting,y_weekday
store_さいたま緑店,0.0,GradientBoosting,y_weekday
store_瀬谷店,0.0,GradientBoosting,y_weekday
store_綾瀬店,0.0,GradientBoosting,y_weekday
store_立川店,0.0,GradientBoosting,y_weekday
store_狛江店,0.0,GradientBoosting,y_weekday
store_狭山店,0.0,GradientBoosting,y_weekday
store_王子店,0.0,GradientBoosting,y_weekday
store_町田店,0.0,GradientBoosting,y_weekday
store_目黒店,0.0,GradientBoosting,y_weekday
store_福生店,0.0,GradientBoosting,y_weekday
store_相模原店,0.0,GradientBoosting,y_weekday
store_石神井店,0.0,GradientBoosting,y_weekday
store_港南店,0.0,GradientBoosting,y_weekday
store_神奈川店,0.0,GradientBoosting,y_weekday
store_稲城店,0.0,GradientBoosting,y_weekday
store_神田店,0.0,GradientBoosting,y_weekday
store_磯子店,0.0,GradientBoosting,y_weekday
store_九段店,0.0,GradientBoosting,y_weekday
store_港北店,0.0,GradientBoosting,y_weekday
store_江東店,0.0,GradientBoosting,y_weekday
store_桐生店,0.0,GradientBoosting,y_weekday
store_上尾店,0.0,GradientBoosting,y_weekday
store_横浜緑店,0.0,GradientBoosting,y_weekday
store_三鷹店,0.0,GradientBoosting,y_weekday
store_武蔵村山店,0.0,GradientBoosting,y_weekday
store_武蔵野店,0.0,GradientBoosting,y_weekday
store_水戸店,0.0,GradientBoosting,y_weekday
store_江戸川店,0.0,GradientBoosting,y_weekday
store_池尻店,0.0,GradientBoosting,y_weekday
store_練馬店,0.0,GradientBoosting,y_weekday
store_池袋店,0.0,GradientBoosting,y_weekday
store_泉店,0.0,GradientBoosting,y_weekday
store_流山店,0.0,GradientBoosting,y_weekday
store_三浦店,0.0,GradientBoosting,y_weekday
store_つくば店,0.0,GradientBoosting,y_weekday
store_さいたま西店,0.0,GradientBoosting,y_weekday
store_海老名店,0.0,GradientBoosting,y_weekday
store_清瀬店,0.0,GradientBoosting,y_weekday
store_渋谷店,0.0,GradientBoosting,y_weekday
store_習志野店,0.0,GradientBoosting,y_weekday
store_羽村店,0.0,GradientBoosting,y_weekday
store_青葉店,0.0,GradientBoosting,y_weekday
store_逗子店,0.0,GradientBoosting,y_weekday
store_那珂店,0.0,GradientBoosting,y_weekday
store_都筑店,0.0,GradientBoosting,y_weekday
store_金沢店,0.0,GradientBoosting,y_weekday
store_銀座店,0.0,GradientBoosting,y_weekday
store_鎌倉店,0.0,GradientBoosting,y_weekday
store_青山店,0.0,GradientBoosting,y_weekday
store_青梅店,0.0,GradientBoosting,y_weekday
store_館林店,0.0,GradientBoosting,y_weekday
store_足柄上店,0.0,GradientBoosting,y_weekday
store_駒沢店,0.0,GradientBoosting,y_weekday
store_高円寺店,0.0,GradientBoosting,y_weekday
store_高島平店,0.0,GradientBoosting,y_weekday
store_高崎店,0.0,GradientBoosting,y_weekday
store_高座店,0.0,GradientBoosting,y_weekday
store_高津店,0.0,GradientBoosting,y_weekday
store_高田馬場店,0.0,GradientBoosting,y_weekday
store_鴻巣店,0.0,GradientBoosting,y_weekday
store_足立店,0.0,GradientBoosting,y_weekday
store_足利店,0.0,GradientBoosting,y_weekday
store_栃木店,0.0,GradientBoosting,y_weekday
store_蒲田店,0.0,GradientBoosting,y_weekday
store_さいたま南店,0.0,GradientBoosting,y_weekday
store_船橋店,0.0,GradientBoosting,y_weekday
store_若葉店,0.0,GradientBoosting,y_weekday
store_茅ヶ崎店,0.0,GradientBoosting,y_weekday
store_草加店,0.0,GradientBoosting,y_weekday
store_荒川店,0.0,GradientBoosting,y_weekday
store_荻窪店,0.0,GradientBoosting,y_weekday
store_葛飾店,0.0,GradientBoosting,y_weekday
store_藤沢店,0.0,GradientBoosting,y_weekday
store_越谷店,0.0,GradientBoosting,y_weekday
store_行田店,0.0,GradientBoosting,y_weekday
store_西多摩店,0.0,GradientBoosting,y_weekday
store_西東京店,0.0,GradientBoosting,y_weekday
store_西葛西店,0.0,GradientBoosting,y_weekday
store_調布店,0.0,GradientBoosting,y_weekday
store_谷中店,0.0,GradientBoosting,y_weekday
store_赤坂店,0.0,GradientBoosting,y_weekday
store_赤羽店,0.0,GradientBoosting,y_weekday
store_栄店,0.0,GradientBoosting,y_weekday
store_板橋店,0.0,GradientBoosting,y_weekday
store_柏店,0.0,GradientBoosting,y_weekday
