x0,x1,x2,x3,target
53,3.4016255443532404,3.207041817423087,6.1593364476406265,3.5543512333203227,0
54,6.050138953279925,5.9771245589905515,4.16810354190071,5.347283102587822,0
55,5.474534910828442,4.766827333262018,4.388244888028467,3.132975323516293,0
56,6.527712489785348,5.522558345559292,3.475567221225888,2.8086629262140104,0
57,4.78641877247885,4.94431616251783,5.219194987496642,5.358470828323942,1
58,2.698116586954222,2.5189994017157478,6.704949281517499,3.2213669206634665,0
59,4.219457641591119,4.637322884875328,5.745419095988693,5.832558315844715,1
60,2.3565196849226253,3.6138976487538037,7.469364766908292,7.3462409038248655,1
61,6.320669352946915,6.1896649916325295,3.940100328872645,5.319217619945947,1
62,4.714848338610399,4.58892326338826,5.174944923727801,4.468486704329408,0
63,5.157067686915602,4.716820731936165,4.725507979654646,3.7640830350225127,0
64,2.2887326025158874,2.0582030918652547,7.001334206307569,2.84637668658547,0
65,4.825388703262492,4.958296865640501,5.18053624322584,5.304525315408356,1
66,4.267326524394573,4.657427513895197,5.698957090976098,5.775087413075437,1
67,3.5702611354648592,4.261869416268166,6.339604633079711,6.303620647685628,1
68,6.076266898052493,6.111991288410792,4.186049064639748,5.687559186776836,0
69,2.7236428186729986,2.4952822813794953,6.668135836178142,3.0874160240851163,0
70,6.2906067401937165,5.467897215183098,3.7214063198575857,3.2280826044795665,0
71,6.824705453388877,6.451301832391036,3.4683356721780614,4.863897594874002,1
72,4.412374394392784,4.7240173516452275,5.560154327610541,5.617954752394949,1
73,4.394262741314712,4.244144791090902,5.412658096731635,4.2230333550087416,0
74,4.470796515385978,4.36750761840156,5.3702583620671245,4.404779688086376,0
75,1.906029440186864,3.3873744250376423,7.893570123802229,7.775144885467521,0
76,5.503261481058413,5.424950480125832,4.586185493395737,5.0364814129515905,0
77,4.114069233351696,5.437919490679804,6.143021791693605,8.493428962810269,1
78,7.084622898208631,6.47417145017733,3.1858940701703107,4.292985080824174,1
79,5.648717187960154,5.6849344765054814,4.514525918490278,5.458474006977919,0
80,1.4223343594336297,3.1373783881825545,8.346674358267048,8.215335935910565,1
81,2.5544615859797157,3.7510211241495717,7.296111760644477,7.270546200742289,1
82,7.5175911811746285,6.726328542665042,2.790228053301935,3.9840875673769744,1
83,0.3207821937535851,2.5185235444567002,9.361250111423853,9.069262254769704,1
84,5.346910467817431,4.361644210773112,4.389226715602344,2.2315527006635008,0
85,6.760972282188856,5.849847313670853,3.3293198670759097,3.216513781885826,0
86,5.930673901179132,5.8837487265131525,4.268956936691066,5.361119868850866,0
87,6.640282798395612,6.287998886332035,3.617331320252398,4.827797675056784,0
88,5.944299961437769,4.954407011800272,3.928889279674254,2.5398267511849726,0
89,5.322371446448824,4.0599910787521605,4.311207259743967,1.3870542961849592,0
90,5.6396418664879855,5.36716119783568,4.413592475956432,4.527571915576961,0
91,4.719898225897471,4.556826012555936,5.158082848788139,4.359778856597989,0
92,7.0619325601783185,6.610607594696302,3.258938407021831,4.758084130848664,0
93,6.5540040551023395,6.5396960689893,3.801718536607921,5.795104169783498,0
94,6.907764673919323,6.487471622298438,3.388166894242099,4.768033489290664,1
95,4.343917014756361,5.549314808587919,5.92512369318839,8.262053976410243,1
96,5.612101332643071,5.065337834310653,4.3388674500527555,3.689947948364635,0
97,3.375022487207921,4.1964231375326815,6.534891002888805,6.587675786751566,1
98,4.06972148275714,4.556587041858084,5.884516031168481,5.958792213547172,1
99,4.07970423162293,3.9396906815423645,5.657731477031851,4.083712511138314,0
