11,1010003021561,01,1,2021-04-01,2015-10-05,"ＬＡＣホールディング合同会社",,305,"東京都","千代田区","丸の内２丁目１番１号",,13,101,1000005,,,,,,,2015-10-05,0,,,,,"エルエーシーホールディング",0
12,1010003021561,12,1,2021-04-01,2019-08-26,"ＬＡＣホールディング合同会社",,305,"東京都","千代田区","丸の内１丁目１１番１号",,13,101,1000005,,,,,,,2015-10-05,1,,,,,"エルエーシーホールディング",0
13,1010003026511,11,0,2021-04-01,2021-03-30,"ＳＧＥＴ城陽バイオマス合同会社",,305,"東京都","千代田区","丸の内３丁目１番１号東京共同会計事務所内",,13,101,1000005,,,,,,,2017-11-29,1,,,,,"エスゲットジョウヨウバイオマス",0
14,1010003030769,12,0,2021-04-01,2021-03-29,"ＮＡＸＡ株式会社",,301,"福岡県","福岡市中央区","大宮２丁目５番３号",,40,133,8100013,,,,,,,2019-09-30,1,,,,,"ナクサ",0
15,1010003034522,01,0,2021-04-01,2021-04-01,"合同会社ハイセンチュリー",,305,"東京都","千代田区","平河町１丁目５番１３号２階",,13,101,1020093,,,,,,,2021-04-01,1,,,,,"ハイセンチュリー",0
16,1010005016403,01,1,2021-04-01,2015-10-05,"一般社団法人日本の伝統を守る会",,399,"東京都","千代田区","六番町７、番町グロリアビル２階",,13,101,1020085,,,,,,,2015-10-05,1,,,,,"ニッポンノデントウヲマモルカイ",0
17,1010401055285,71,0,2021-04-01,2021-03-01,"ＰＧＭプロパティーズ株式会社",,301,"東京都","台東区","東上野１丁目１４番７号",,13,106,1100015,,,,,,"令和３年３月１日東京都台東区東上野一丁目１４番７号株式会社鹿島の杜カントリー倶楽部（8050001025001）を合併令和３年３月１日東京都台東区東上野一丁目１４番７号株式会社滋賀ゴルフ倶楽部（2160001005138）を合併令和３年３月１日東京都台東区東上野一丁目１４番７号福岡飯塚ゴルフ株式会社（1290001075978）を合併令和３年３月１日東京都台東区東上野一丁目１４番７号総成ゴルフ株式会社（3040001077460）を合併",2015-10-05,1,,,,,"ピージーエムプロパティーズ",0
18,1010401065615,01,1,2021-04-01,2015-10-05,"株式会社ターミネーター・トレーディング",,301,"東京都","港区","西新橋３丁目９番７号",,13,103,1050003,,,,,,,2015-10-05,0,,,,,"ターミネータートレーディング",0
19,1010401065615,12,1,2021-04-01,2021-03-23,"株式会社ターミネーター・トレーディング",,301,"東京都","港区","新橋５丁目２２番６号",,13,103,1050004,,,,,,,2015-10-05,1,,,,,"ターミネータートレーディング",0
20,1010401074467,01,1,2021-04-01,2015-10-05,"株式会社アドホック",,301,"東京都","港区","高輪４丁目４番１２号",,13,103,1080074,,,,,,,2015-10-05,1,,,,,"アドホック",0
21,1010403019965,21,0,2021-04-01,2021-03-18,"シナガワ・プライベートエクイティ１号合同会社",,305,"東京都","港区","浜松町１丁目１９番５号４Ｆ",,13,103,1050013,,,2021-03-18,01,,,2019-01-22,1,,,,,"シナガワプライベートエクイティイチゴウ",0
22,1010405019658,01,0,2021-04-01,2021-04-01,"一般社団法人Ｍｅｄｉｃａｌ　Ｍａｓｔｅｒｓ　Ｊａｐａｎ",,399,"東京都","港区","虎ノ門１丁目１７番１号虎ノ門ヒルズビジネスタワー１４階",,13,103,1050001,,,,,,,2021-04-01,1,,,,,"メディカルマスターズジャパン",0
23,1010601035756,01,1,2021-04-01,2015-10-05,"ＴＭシール株式会社",,301,"東京都","江東区","亀戸３丁目４３番１３号",,13,108,1360071,,,,,,,2015-10-05,1,,,,,"ティーエムシール",0
24,1010601043676,01,1,2021-04-01,2015-10-05,"ストラテジックパートナーズ株式会社",,301,"東京都","江東区","青海２丁目７番４号",,13,108,1350064,,,,,,,2015-10-05,0,,,,,"ストラテジックパートナーズ",0
25,1010601043676,12,1,2021-04-01,2018-02-06,"ストラテジックパートナーズ株式会社",,301,"東京都","港区","高輪３丁目２５番２９号",,13,103,1080074,,,,,,,2015-10-05,1,,,,,"ストラテジックパートナーズ",0
26,1010602022844,11,0,2021-04-01,2021-03-29,"株式会社ＯＬＴ",,301,"東京都","江東区","木場５丁目１１番９号",,13,108,1350042,,,,,,,2015-10-05,1,,,,,"オルト",0
27,1010701015303,01,1,2021-04-01,2015-10-05,"株式会社ハーズ・サプライ",,301,"東京都","品川区","中延２丁目１５番７号",,13,109,1420053,,,,,,,2015-10-05,0,"Hearce Supply Co., Ltd.",,,,"ハーズサプライ",0
28,1010701015303,12,1,2021-04-01,2020-04-03,"株式会社ハーズ・サプライ",,301,"東京都","品川区","中延３丁目８番１１号桜井ビル２階",,13,109,1420053,,,,,,,2015-10-05,1,"Hearce Supply Co., Ltd.","Tokyo","2F Sakurai bldg., 3-8-11 Nakanobu, Shinagawa ku",,"ハーズサプライ",0
29,1010701040714,01,0,2021-04-01,2021-04-01,"株式会社Ｓｅｅｄｓ＆Ｈａｒｖｅｓｔ",,301,"東京都","品川区","北品川５丁目５番１５号",,13,109,1410001,,,,,,,2021-04-01,1,,,,,"シードアンドハーベスト",0
30,1010701040722,01,0,2021-04-01,2021-04-01,"株式会社ＫＡＧＥＴＳＵ",,301,"東京都","品川区","東五反田５丁目２７番６号",,13,109,1410022,,,,,,,2021-04-01,1,,,,,"カゲツ",0
31,1010703005698,01,0,2021-04-01,2021-04-01,"ジェイレックス合同会社",,305,"東京都","品川区","平塚３丁目２－１３－３０５",,13,109,1420051,,,,,,,2021-04-01,1,,,,,"ジェイレックス",0
32,1010801029070,71,0,2021-04-01,2021-03-01,"株式会社ＳＴＡＹ　ＧＯＬＤ",,301,"東京都","中央区","日本橋横山町１番４号林屋ビル３０７号",,13,102,1030003,,,,,,"令和３年２月２８日東京都港区海岸一丁目６番１号株式会社Ｎｏｔｔｉｎｇ　Ｈｉｌｌ（6010401093108）を合併令和３年２月２８日東京都港区海岸一丁目６番１号株式会社ハバヒロ（1010401112160）を合併",2018-08-13,1,,,,,"ステイゴールド",0
33,1010801029252,12,0,2021-04-01,2021-03-30,"株式会社ＲＵＮ",,301,"神奈川県","横浜市鶴見区","上末吉３丁目９－２０",,14,101,2300011,,,,,,,2018-10-11,1,,,,,"ラン",0
34,1010901048383,01,0,2021-04-01,2021-04-01,"ＭＩＤＤＬＥ　ＩＳＬＡＮＤ株式会社",,301,"東京都","世田谷区","弦巻４丁目２１番２３号エクセル桜新町１０３",,13,112,1540016,,,,,,,2021-04-01,1,,,,,"ミドルアイランド",0
35,1010905001272,11,0,2021-04-01,2021-03-23,"ＮＰＯ法人ＴＯＫＹＯ　ＮＯＶＹＩ・ＡＲＴ",,399,"東京都","世田谷区","北沢２丁目１３番６号第１マツヤビル３Ｆ",,13,112,1550031,,,,,,,2015-10-05,1,,,,,"トウキョウノーヴイアート",0
36,1011001036394,01,1,2021-04-01,2015-10-05,"株式会社日浩キングスメン",,301,"東京都","渋谷区","幡ヶ谷１丁目１番２号",,13,113,1510072,,,,,,,2015-10-05,0,"KINGSMEN NIKKO LIMITED",,,,"ニッコウキングスメン",0
37,1011001036394,12,1,2021-04-01,2019-04-25,"株式会社日浩キングスメン",,301,"東京都","世田谷区","三軒茶屋２丁目２番１６号",,13,112,1540024,,,,,,,2015-10-05,1,"KINGSMEN NIKKO LIMITED","Tokyo","2-2-16 Sangenjaya, Setagaya ku",,"ニッコウキングスメン",0
38,1011001042252,01,1,2021-04-01,2015-10-05,"株式会社モードインターナショナル",,301,"東京都","渋谷区","恵比寿４丁目１－２２恵比寿ネオナートアネックス４０２",,13,113,1500013,,,,,,,2015-10-05,0,,,,,"モードインターナショナル",0
39,1011001042252,12,1,2021-04-01,2021-03-22,"株式会社モードインターナショナル",,301,"東京都","渋谷区","恵比寿１丁目１６番２９号",,13,113,1500013,,,,,,,2015-10-05,1,,,,,"モードインターナショナル",0
40,1011001131204,12,0,2021-04-01,2021-03-17,"株式会社心の杜メディカルサービス",,301,"東京都","渋谷区","代々木２丁目２１番１１号ベルテ代々木ＩＩ５０６",00122505,13,113,1510053,,,,,,,2019-12-09,1,,,,,"ココロノモリメディカルサービス",0
41,1011002022385,01,1,2021-04-01,2015-10-05,"有限会社いわい",,302,"東京都","渋谷区","広尾３丁目１７番２７－１００２号",,13,113,1500012,,,,,,,2015-10-05,1,,,,,"イワイ",0
42,1011003012526,01,0,2021-04-01,2021-04-01,"ＳＨＯＵＪＩ合同会社",,305,"東京都","渋谷区","神宮前６丁目２３番４号桑野ビル２階",,13,113,1500001,,,,,,,2021-04-01,1,,,,,"ショウジ",0
43,1011101045361,01,1,2021-04-01,2015-10-05,"株式会社フリーウェイジャパン",,301,"東京都","新宿区","市谷田町２丁目７番地１５",,13,104,1620843,,,,,,,2015-10-05,0,,,,,"フリーウェイジャパン",0
44,1011101045361,12,1,2021-04-01,2017-03-24,"株式会社フリーウェイジャパン",,301,"東京都","千代田区","神田須田町２丁目８番地",,13,101,1010041,,,,,,,2015-10-05,0,,,,,"フリーウェイジャパン",0
45,1011101045361,12,1,2021-04-01,2021-03-29,"株式会社フリーウェイジャパン",,301,"東京都","中央区","日本橋富沢町１２番８号",,13,102,1030006,,,,,,,2015-10-05,1,,,,,"フリーウェイジャパン",0
46,1011101074121,12,0,2021-04-01,2021-03-30,"ＪＡＤＥ株式会社",,301,"東京都","新宿区","北新宿１丁目２０番４－４０３号",,13,104,1690074,,,,,,,2015-10-05,1,,,,,,0
47,1011101094573,01,0,2021-04-01,2021-04-01,"株式会社ＪＣマーケティング",,301,"東京都","新宿区","西新宿２丁目６番１号",,13,104,1600023,,,,,,,2021-04-01,1,,,,,"ジェイシーマーケティング",0
48,1011101094664,01,0,2021-04-01,2021-04-01,"株式会社ＦＪネクスト",,301,"東京都","新宿区","西新宿６丁目５番１号",,13,104,1600023,,,,,,,2021-04-01,1,,,,,"エフジェーネクスト",0
49,1011201022863,01,0,2021-04-01,2021-04-01,"株式会社玄空調水道",,301,"東京都","中野区","松が丘２丁目１４番８号",,13,114,1650024,,,,,,,2021-04-01,1,,,,,"ゲンクウチョウスイドウ",0
50,1011202007129,12,0,2021-04-01,2021-03-30,"有限会社ケイピーピーワークス",,302,"東京都","豊島区","西池袋１丁目４番５号佐々木ビル３０１号",,13,116,1710021,,,,,,,2015-10-05,1,,,,,"ケイピーピーワークス",0
51,1011401015337,71,0,2021-04-01,2021-03-01,"新丸井住宅センター株式会社",,301,"東京都","板橋区","赤塚新町３丁目３番１０号",00065794,13,119,1750093,,,,,,"令和３年３月１日東京都板橋区赤塚新町三丁目３番１０号株式会社丸井住宅センター（2011401005915）を合併令和３年３月１日東京都板橋区赤塚新町三丁目３番１０号丸井技建株式会社（9011401013779）を合併",2015-10-05,1,,,,,"シンマルイジュウタクセンター",0
52,1011401023281,01,0,2021-04-01,2021-04-01,"株式会社グロリアホーム",,301,"東京都","板橋区","高島平８丁目１７番１５－１０５号",,13,119,1750082,,,,,,,2021-04-01,1,,,,,"グロリアホーム",0
53,1011402019048,21,0,2021-04-01,2021-03-22,"有限会社高谷工務店",00055490,302,"東京都","板橋区","徳丸８丁目１２番５－３０３号",,13,119,1750083,,,2021-03-22,01,,,2015-10-05,1,,,,,"タカヤコウムテン",0
54,1011501008728,01,1,2021-04-01,2015-10-05,"株式会社堀澄",,301,"東京都","荒川区","南千住２丁目２２番１号",,13,118,1160003,,,,,,,2015-10-05,1,,,,,"ホリズミ",0
55,1011601012051,01,1,2021-04-01,2015-10-05,"株式会社コンプリート",,301,"東京都","練馬区","三原台３丁目２２番１０号",,13,120,1770031,,,,,,,2015-10-05,1,,,,,"コンプリート",0
56,1011705000225,71,0,2021-04-01,2021-03-01,"天理教小岩分教会",,399,"東京都","江戸川区","北小岩４丁目３７番３号",,13,123,1330051,,,,,,"東京都江東区亀戸七丁目１３番１０号天理教水神森分教会（4010605000282）を合併",2015-10-05,1,,,,,,0
57,1011801030737,01,1,2021-04-01,2015-10-05,"株式会社Ｌ＆Ｃ",,301,"東京都","葛飾区","新小岩３丁目１４番２号",,13,122,1240024,,,,,,,2015-10-05,0,,,,,"エルアンドシー",0
58,1011801030737,12,1,2021-04-01,2016-06-23,"株式会社Ｌ＆Ｃ",,301,"東京都","葛飾区","新小岩１丁目２３番６号",,13,122,1240024,,,,,,,2015-10-05,1,,,,,"エルアンドシー",0
59,1012301007572,11,0,2021-04-01,2021-03-23,"株式会社町田中央コンサルティング",,301,"東京都","町田市","中町１丁目２９番１６号",,13,209,1940021,,,,,,,2015-10-05,1,,,,,"マチダチュウオウコンサルティング",0
60,1012701010894,01,1,2021-04-01,2015-10-05,"株式会社小林",,301,"東京都","清瀬市","松山３丁目５番１６号",,13,221,2040022,,,,,,,2015-10-05,1,,,,,"コバヤシ",0
61,1012801019737,12,0,2021-04-01,2021-03-31,"株式会社Ｄ－ＳＴＹＬＥ",,301,"東京都","武蔵村山市","大南３丁目９９番７号",,13,223,2080013,,,,,,,2019-11-06,1,,,,,"ディースタイル",0
62,1013301030639,21,0,2021-04-01,2021-03-24,"株式会社ビッグシェフジャパン",,301,"東京都","豊島区","東池袋１丁目４７番３号",,13,116,1700013,,,2021-03-24,01,,,2015-10-05,1,,,,,"ビッグシェフジャパン",0
63,1013301040357,21,0,2021-04-01,2021-03-23,"陽佳美株式会社",,301,"東京都","武蔵村山市","中原３丁目２６番地の２７",,13,223,2080035,,,2021-03-23,01,,,2017-04-19,1,,,,,"ヨウケイミ",0
64,1013402002421,21,0,2021-04-01,2021-03-30,"有限会社関戸薬局",,302,"東京都","多摩市","関戸２丁目１３番地７",,13,224,2060011,,,2021-03-30,01,,,2015-10-05,1,,,,,"セキドヤッキョク",0
65,1020001112205,12,0,2021-04-01,2021-03-29,"株式会社アスイク",,301,"東京都","大田区","上池台２丁目２８－３",,13,111,1450064,,,,,,,2015-10-05,1,,,,,"アスイク",0
66,1020001116305,12,0,2021-04-01,2021-03-24,"株式会社Ｇ　Ｓｕｐｐｏｒｔ",,301,"神奈川県","横浜市都筑区","池辺町３５７３番地２－３０１号",,14,118,2240053,,,,,,,2016-05-25,1,,,,,"ジーサポート",0
67,1020002075005,01,1,2021-04-01,2015-10-05,"有限会社もぐら工房",,302,"神奈川県","横浜市緑区","十日市場町９１２番地４",,14,113,2260025,,,,,,,2015-10-05,1,,,,,"モグラコウボウ",0
68,1020003019522,01,0,2021-04-01,2021-04-01,"合同会社ＢＰコミュニケーションズ",,305,"神奈川県","横浜市青葉区","奈良町２７６２番地１１７",,14,117,2270036,,,,,,,2021-04-01,1,,,,,"ビーピーコミュニケーションズ",0
69,1021001022740,01,1,2021-04-01,2015-10-05,"株式会社野田工業",,301,"神奈川県","秦野市","鶴巻南５丁目１番６号",,14,211,2570002,,,,,,,2015-10-05,1,,,,,"ノダコウギョウ",0
70,1021001025438,01,1,2021-04-01,2015-10-05,"株式会社セプト",,301,"神奈川県","大和市","南林間１丁目１４番５号",,14,213,2420006,,,,,,,2015-10-05,0,,,,,"セプト",0
71,1021001025438,12,1,2021-04-01,2021-03-24,"株式会社セプト",,301,"神奈川県","大和市","南林間１丁目１２番１８号",,14,213,2420006,,,,,,,2015-10-05,1,,,,,"セプト",0
72,1021001036229,01,1,2021-04-01,2015-10-05,"江藤工業株式会社",,301,"神奈川県","平塚市","大原３番３５号",,14,203,2540074,,,,,,,2015-10-05,1,,,,,"エトウコウギョウ",0
73,1021001045122,01,1,2021-04-01,2015-10-05,"株式会社木下＆パートナーズ",,301,"神奈川県","横須賀市","安針台１６番１－６０３号",,14,201,2380048,,,,,,,2015-10-05,0,,,,,"キノシタアンドパートナーズ",0
74,1021001045122,12,1,2021-04-01,2016-07-06,"株式会社木下＆パートナーズ",,301,"東京都","中央区","勝どき６丁目３番２－７１０号",,13,102,1040054,,,,,,,2015-10-05,0,,,,,"キノシタアンドパートナーズ",0
75,1021001045122,12,1,2021-04-01,2017-08-10,"株式会社木下＆パートナーズ",,301,"東京都","中央区","晴海３丁目１３番１－３４０１号ドゥトゥールイースト",,13,102,1040053,,,,,,,2015-10-05,1,,,,,"キノシタアンドパートナーズ",0
76,1021002035519,01,1,2021-04-01,2015-10-05,"有限会社保険のヤナガワ",,302,"神奈川県","伊勢原市","高森３丁目２０番２０号",,14,214,2591114,,,,,,,2015-10-05,1,,,,,"ホケンノヤナガワ",0
77,1030001001836,12,0,2021-04-01,2021-03-30,"株式会社鵞毛堂",,301,"埼玉県","さいたま市南区","文蔵４丁目２７番３号",,11,108,3360025,,,,,,,2015-10-05,1,,,,,"ガモウドウ",0
78,1030001041519,22,0,2021-04-01,2021-03-23,"株式会社タグチ",,301,"埼玉県","上尾市","大字領家１１６９番地の３６",,11,219,3620066,,,,,,,2015-10-05,1,,,,,,0
79,1030001068033,12,0,2021-04-01,2021-03-29,"株式会社ＲｉｎｘＣｏｍｍｕｎｉｃａｔｉｏｎ",,301,"東京都","北区","田端３丁目２番１０号ヒルズ駒込１Ｆ",,13,117,1140014,,,,,,,2015-10-05,1,,,,,"リンクスコミュニケーション",0
80,1030001068355,01,1,2021-04-01,2015-10-05,"ＯＳＫサービス株式会社",,301,"埼玉県","越谷市","登戸町６番３５号",,11,222,3430846,,,,,,,2015-10-05,1,,,,,"オーエスケーサービス",0
81,1030001082884,21,0,2021-04-01,2021-03-29,"株式会社トラストジャパン",,301,"埼玉県","川口市","東本郷２丁目１８番１６号",,11,203,3340063,,,2021-03-29,01,,,2015-10-05,1,,,,,,0
82,1030001101586,01,1,2021-04-01,2015-10-05,"株式会社縁",,301,"埼玉県","深谷市","大塚島１７９番地",,11,218,3660838,,,,,,,2015-10-05,0,,,,,"エニシ",0
83,1030001101586,12,1,2021-04-01,2021-03-29,"株式会社縁",,301,"埼玉県","深谷市","蓮沼４８９番地３",,11,218,3660015,,,,,,,2015-10-05,1,,,,,"エニシ",0
84,1030002023623,01,1,2021-04-01,2015-10-05,"有限会社アローヘッド",,302,"埼玉県","戸田市","大字新曽２２２番地",,11,224,3350021,,,,,,,2015-10-05,0,,,,,"アローヘッド",0
85,1030002023623,12,1,2021-04-01,2021-03-29,"有限会社アローヘッド",,302,"埼玉県","戸田市","大字新曽２２４番地の１",,11,224,3350021,,,,,,,2015-10-05,1,,,,,"アローヘッド",0
86,1030002060831,01,1,2021-04-01,2015-10-05,"有限会社大谷工業",,302,"埼玉県","新座市","道場２丁目１番１０号",,11,230,3520024,,,,,,,2015-10-05,1,,,,,"オオタニコウギョウ",0
87,1030003008796,12,0,2021-04-01,2021-03-29,"合同会社ＥＮＥＲＧＹ",,305,"東京都","渋谷区","渋谷３丁目１－９ＹＡＺＡＷＡビル３階",,13,113,1500002,,,,,,,2016-05-12,1,,,,,"エナジー",0
88,1030003009027,01,1,2021-04-01,2016-07-05,"藍天合同会社",,305,"埼玉県","戸田市","美女木２丁目１７番地の１",,11,224,3350031,,,,,,,2016-07-05,1,,,,,"ランテン",0
89,1040001002726,12,0,2021-04-01,2021-03-29,"株式会社サンシンフーズ",,301,"東京都","港区","虎ノ門４丁目１番３４－９０２号",,13,103,1050001,,,,,,,2015-10-05,1,,,,,"サンシンフーズ",0
90,1040001080185,01,1,2021-04-01,2015-10-05,"株式会社ＣＡＮＤＩＤＡＴＥ　ＣＩＴＹ",,301,"千葉県","柏市","柏７６２番地柏グリーンハイツＢ－１０５",,12,217,2770005,,,,,,,2015-10-05,1,,,,,"キャンディデイトシティ",0
91,1040001117094,01,1,2021-04-01,2021-02-15,"株式会社エンボイ",,301,"千葉県","市川市","柏井町２丁目１２９５番地２２",,12,203,2720802,,,,,,,2021-02-15,1,"Envoy Co., Ltd.","Chiba","2-1295-22 Kashiwaimachi, Ichikawa shi",,"エンボイ",0
92,1040001117615,12,0,2021-04-01,2021-03-29,"株式会社ＴＲＵＳＴ",,301,"千葉県","市川市","南八幡３丁目７－１６リンドール本八幡２０５",,12,203,2720023,,,,,,,2021-03-22,1,,,,,"トラスト",0
93,1040001117730,01,0,2021-04-01,2021-04-01,"株式会社ＣＳＳ",,301,"千葉県","市原市","能満１８５６番地２",,12,219,2900011,,,,,,,2021-04-01,1,,,,,"シーエスエス",0
94,1040002045773,01,1,2021-04-01,2015-10-05,"有限会社コンドルモータース",,302,"千葉県","松戸市","小金原４丁目９番地の２６",,12,207,2700021,,,,,,,2015-10-05,0,,,,,"コンドルモータース",0
95,1040002045773,12,1,2021-04-01,2021-03-29,"有限会社コンドルモータース",,302,"千葉県","松戸市","小金原３丁目１８番地小金原団地３５棟４０１号",,12,207,2700021,,,,,,,2015-10-05,1,,,,,"コンドルモータース",0
96,1040002049997,01,1,2021-04-01,2015-10-05,"有限会社ケーツーコーポレーション",,302,"千葉県","松戸市","常盤平陣屋前４番地１７",,12,207,2702265,,,,,,,2015-10-05,1,,,,,"ケーツーコーポレーション",0
97,1040002052191,01,1,2021-04-01,2015-10-05,"株式会社ヒートテック",,301,"千葉県","柏市","豊上町１４番地の６",,12,217,2770858,,,,,,,2015-10-05,0,,,,,"ヒートテック",0
98,1040002052191,12,1,2021-04-01,2021-03-29,"株式会社ヒートテック",,301,"千葉県","柏市","花野井６８５－５",,12,217,2770812,,,,,,,2015-10-05,1,,,,,"ヒートテック",0
99,1040002066679,01,1,2021-04-01,2015-10-05,"有限会社光陽",,302,"千葉県","木更津市","朝日１丁目７番９－２０２号",,12,206,2920055,,,,,,,2015-10-05,1,,,,,"コウヨウ",0
100,1040002091207,01,1,2021-04-01,2015-10-05,"有限会社はま田",,302,"千葉県","柏市","柏２丁目１１番１６号",,12,217,2770005,,,,,,,2015-10-05,0,,,,,"ハマダ",0
101,1040002091207,12,1,2021-04-01,2021-03-15,"有限会社はま田",,302,"千葉県","柏市","東上町７番２０号",,12,217,2770011,,,,,,,2015-10-05,1,,,,,"ハマダ",0
102,1040003017359,01,0,2021-04-01,2021-04-01,"合同会社マルサン３３６",,305,"千葉県","市川市","八幡３丁目３番２－１００８号（グランドターミナルタワー本八幡）",,12,203,2720021,,,,,,,2021-04-01,1,,,,,"マルサンサンサンロク",0
103,1050002019751,01,1,2021-04-01,2015-10-05,"有限会社落合修平商店",,302,"茨城県","坂東市","大口２２３８番地の８",,08,228,3060615,,,,,,,2015-10-05,1,,,,,"オチアイシュウヘイ",0
104,1060001033406,12,0,2021-04-01,2021-03-29,"株式会社サン・フィールド",,301,"栃木県","塩谷郡塩谷町","大字肘内７４２番地",,09,384,3292333,,,,,,,2021-02-08,1,,,,,"サンフィールド",0
105,1060001033554,01,0,2021-04-01,2021-04-01,"マルヨシ自動車株式会社",,301,"栃木県","那須塩原市","豊住町８０番地２５",,09,213,3250072,,,,,,,2021-04-01,1,,,,,"マルヨシジドウシャ",0
106,1070001033033,01,1,2021-04-01,2017-01-13,"株式会社エヌエイチブイ",,301,"群馬県","伊勢崎市","三室町４６１１番地９",,10,204,3792235,,,,,,,2017-01-13,0,,,,,,0
107,1070001033033,12,1,2021-04-01,2021-03-26,"株式会社エヌエイチブイ",,301,"群馬県","伊勢崎市","境東新井４９３番地１",,10,204,3700101,,,,,,,2017-01-13,1,,,,,,0
108,1080001015906,01,1,2021-04-01,2015-10-05,"株式会社エムケイテック",,301,"静岡県","焼津市","策牛９８番地の２",,22,212,4250007,,,,,,,2015-10-05,0,,,,,"エムケイテック",0
109,1080001015906,12,1,2021-04-01,2021-03-30,"株式会社エムケイテック",,301,"静岡県","藤枝市","岡部桂島９８５番地の５",,22,214,4260000,,,,,,,2015-10-05,1,,,,,"エムケイテック",0
110,1080002015434,01,1,2021-04-01,2015-10-05,"有限会社ハイナンＤＣ",,302,"静岡県","牧之原市","大沢１４４番地９",,22,226,4210526,,,,,,,2015-10-05,1,,,,,"ハイナンディーシー",0
111,1080105005588,12,0,2021-04-01,2021-03-25,"認定特定非営利活動法人ＲＥＡＬＥ　ＷＯＲＬＤ",,399,"静岡県","伊東市","富戸１３１７番地５０３０",,22,208,4130231,,,,,,,2015-12-11,1,,,,,"レアーレワールド",0
112,1080401024928,01,0,2021-04-01,2021-04-01,"ＡＧＡＩＮＮＴ’Ｓ株式会社",,301,"静岡県","浜松市東区","篠ケ瀬町１２４７番地の１、２階",,22,132,4350042,,,,,,,2021-04-01,1,,,,,"アゲインツ",0
113,1080401024936,01,0,2021-04-01,2021-04-01,"株式会社通",,301,"静岡県","浜松市西区","雄踏町宇布見４７３３番地",,22,133,4310102,,,,,,,2021-04-01,1,,,,,"ツウ",0
114,1080403003401,21,0,2021-04-01,2021-03-02,"合同会社ポップスターインポート",,305,"静岡県","浜松市中区","元浜町３２番地の１－２０２",,22,131,4300942,,,2021-03-02,11,2080401020653,"令和３年３月２日浜松市中区元浜町３２番地の１株式会社ポップスタージャパン（2080401020653）に合併し解散",2017-02-17,1,,,,,"ポップスターインポート",0
115,1100001025646,11,0,2021-04-01,2021-03-31,"株式会社ＯＬＹＭＰＵＳ．",,301,"長野県","長野市","稲田３丁目１１番１９号",,20,201,3810042,,,,,,,2015-10-05,1,,,,,"オリンポス",0
116,1100002002470,01,1,2021-04-01,2015-10-05,"昌薬有限会社",,302,"長野県","長野市","安茂里小市１丁目２４番６号",,20,201,3800961,,,,,,,2015-10-05,1,,,,,"ショウヤク",0
