121,2020/6/22,8970,8,9,7,0
122,2020/6/23,6754,6,7,5,4
123,2020/6/24,8139,8,1,3,9
124,2020/6/25,7206,7,2,0,6
125,2020/6/26,6079,6,0,7,9
126,2020/6/29,4370,4,3,7,0
127,2020/6/30,9421,9,4,2,1
128,2020/7/1,1341,1,3,4,1
129,2020/7/2,9147,9,1,4,7
130,2020/7/3,0386,0,3,8,6
131,2020/7/6,9856,9,8,5,6
132,2020/7/7,7437,7,4,3,7
133,2020/7/8,6269,6,2,6,9
134,2020/7/9,0633,0,6,3,3
135,2020/7/10,0758,0,7,5,8
136,2020/7/13,4346,4,3,4,6
137,2020/7/14,2671,2,6,7,1
138,2020/7/15,0063,0,0,6,3
139,2020/7/16,1321,1,3,2,1
140,2020/7/17,2437,2,4,3,7
141,2020/7/20,2906,2,9,0,6
142,2020/7/21,6603,6,6,0,3
143,2020/7/22,4836,4,8,3,6
144,2020/7/23,9835,9,8,3,5
145,2020/7/24,9451,9,4,5,1
146,2020/7/27,2358,2,3,5,8
147,2020/7/28,9905,9,9,0,5
148,2020/7/29,1558,1,5,5,8
149,2020/7/30,0008,0,0,0,8
150,2020/7/31,2717,2,7,1,7
151,2020/8/3,5116,5,1,1,6
152,2020/8/4,6679,6,6,7,9
153,2020/8/5,4793,4,7,9,3
154,2020/8/6,4793,4,7,9,3
155,2020/8/7,2823,2,8,2,3
156,2020/8/10,8386,8,3,8,6
157,2020/8/11,8065,8,0,6,5
158,2020/8/12,8311,8,3,1,1
159,2020/8/13,8055,8,0,5,5
160,2020/8/14,2413,2,4,1,3
161,2020/8/17,6591,6,5,9,1
162,2020/8/18,3929,3,9,2,9
163,2020/8/19,5405,5,4,0,5
164,2020/8/20,6653,6,6,5,3
165,2020/8/24,7738,7,7,3,8
166,2020/8/25,8063,8,0,6,3
167,2020/8/26,8876,8,8,7,6
168,2020/8/27,8499,8,4,9,9
169,2020/8/28,5989,5,9,8,9
170,2020/8/31,1240,1,2,4,0
171,2020/9/1,2417,2,4,1,7
172,2020/9/2,3565,3,5,6,5
173,2020/9/3,3833,3,8,3,3
174,2020/9/4,6198,6,1,9,8
175,2020/9/7,3392,3,3,9,2
176,2020/9/8,2687,2,6,8,7
177,2020/9/9,7405,7,4,0,5
178,2020/9/10,8815,8,8,1,5
179,2020/9/11,6764,6,7,6,4
180,2020/9/14,8918,8,9,1,8
181,2020/9/15,4872,4,8,7,2
182,2020/9/16,4251,4,2,5,1
183,2020/9/17,7682,7,6,8,2
184,2020/9/18,3542,3,5,4,2
185,2020/9/21,2182,2,1,8,2
186,2020/9/22,9566,9,5,6,6
187,2020/9/23,4218,4,2,1,8
188,2020/9/24,1131,1,1,3,1
189,2020/9/25,2063,2,0,6,3
190,2020/9/28,2128,2,1,2,8
191,2020/9/29,1288,1,2,8,8
192,2020/9/30,7106,7,1,0,6
193,2020/10/1,4380,4,3,8,0
194,2020/10/2,1610,1,6,1,0
195,2020/10/5,4228,4,2,2,8
196,2020/10/6,4086,4,0,8,6
197,2020/10/7,2972,2,9,7,2
198,2020/10/8,2299,2,2,9,9
199,2020/10/9,6963,6,9,6,3
200,2020/10/13,7977,7,9,7,7
201,2020/10/15,1599,1,5,9,9
202,2020/10/16,6063,6,0,6,3
203,2020/10/19,1222,1,2,2,2
204,2020/10/20,0103,0,1,0,3
205,2020/10/21,4301,4,3,0,1
206,2020/10/22,8866,8,8,6,6
207,2020/10/23,6518,6,5,1,8
208,2020/10/26,8722,8,7,2,2
209,2020/10/27,4208,4,2,0,8
210,2020/10/28,5010,5,0,1,0
211,2020/10/29,2024,2,0,2,4
212,2020/10/30,5552,5,5,5,2
213,2020/11/2,0256,0,2,5,6
214,2020/11/3,6615,6,6,1,5
215,2020/11/4,6213,6,2,1,3
216,2020/11/5,1796,1,7,9,6
217,2020/11/6,1605,1,6,0,5
218,2020/11/9,8594,8,5,9,4
219,2020/11/10,1607,1,6,0,7
220,2020/11/11,6620,6,6,2,0
221,2020/11/12,2578,2,5,7,8
222,2020/11/13,6977,6,9,7,7
223,2020/11/16,0622,0,6,2,2
224,2020/11/17,2304,2,3,0,4
225,2020/11/18,0613,0,6,1,3
226,2020/11/19,8052,8,0,5,2
227,2020/11/20,3924,3,9,2,4
228,2020/11/23,8044,8,0,4,4
229,2020/11/24,2995,2,9,9,5
230,2020/11/25,0723,0,7,2,3
231,2020/11/26,1745,1,7,4,5
232,2020/11/27,2148,2,1,4,8
233,2020/11/30,0356,0,3,5,6
234,2020/12/1,0254,0,2,5,4
235,2020/12/2,1446,1,4,4,6
236,2020/12/3,5190,5,1,9,0
237,2020/12/4,4636,4,6,3,6
238,2020/12/7,2819,2,8,1,9
239,2020/12/8,6591,6,5,9,1
240,2020/12/9,0030,0,0,3,0
241,2020/12/10,7507,7,5,0,7
242,2020/12/11,0502,0,5,0,2
243,2020/12/14,4515,4,5,1,5
244,2020/12/15,0406,0,4,0,6
245,2020/12/17,1962,1,9,6,2
246,2020/12/18,1174,1,1,7,4
247,2020/12/21,9935,9,9,3,5
248,2020/12/22,6635,6,6,3,5
249,2020/12/23,7349,7,3,4,9
250,2020/12/24,8737,8,7,3,7
251,2020/12/25,5876,5,8,7,6
252,2020/12/28,2058,2,0,5,8
253,2020/12/29,2649,2,6,4,9
254,2020/12/30,0169,0,1,6,9
